Year,Biomass1,Biomass2,Biomass3,Biomass4,Biomass5,Biomass6,PctShade,ShadeClass,NumCohorts1,NumCohorts2,NumCohorts3,NumCohorts4,NumCohorts5,NumCohorts6,DeadWoodyBio
42,2794,1114,693,1822,12890,1130,100,5,1,2,2,2,2,4,19577.1238120433
43,2794,1126,707,1850,12945,1147,100,5,1,2,2,2,2,4,20238.2978500125
44,2794,1138,721,1878,12996,1163,100,5,1,2,2,2,2,4,20884.3777123527
45,2794,1149,735,1905,13044,1178,100,5,1,2,2,2,2,4,21515.168019179
46,2794,1160,749,1932,13088,1192,100,5,1,2,2,2,2,4,22130.547292826
47,2794,1170,763,1959,13129,1205,100,5,1,2,2,2,2,4,22730.4817024315
48,2794,1180,777,1986,13168,1218,100,5,1,2,2,2,2,4,23315.0900377819
49,2794,1190,791,2012,13204,1230,100,5,1,2,2,2,2,4,23884.2574059595
50,2794,1253,805,2038,13237,1257,100,5,1,3,2,2,2,5,24433.0749607924
51,2794,1262,819,2063,13265,1268,100,5,1,3,2,2,2,5,24968.1309340667
52,2794,1271,832,2088,13292,1278,100,5,1,3,2,2,2,5,25488.5593584307
53,2794,1279,845,2111,13318,1288,100,5,1,3,2,2,2,5,25994.5766700051
54,2794,1287,858,2134,13343,1297,100,5,1,3,2,2,2,5,26486.2276003252
55,2794,1295,871,2156,13367,1306,100,5,1,3,2,2,2,5,26961.2228590168
56,2794,1302,884,2178,13394,1315,100,5,1,3,2,2,2,5,27419.8518811992
57,2794,1309,896,2199,13423,1323,100,5,1,3,2,2,2,5,27862.3255403049
58,2794,1316,908,2219,13455,1331,100,5,1,3,2,2,2,5,28288.6703238071
59,2794,1323,920,2238,13490,1338,100,5,1,3,2,2,2,5,28699.0352071181
60,2794,1379,931,2256,13528,1359,100,5,1,4,2,2,2,6,29086.7999348947
61,2794,1385,942,2274,13569,1366,100,5,1,4,2,2,2,6,29459.9921070617
62,2794,1391,952,2290,13612,1373,100,5,1,4,2,2,2,6,29817.8963624114
63,2794,1396,962,2305,13656,1380,100,5,1,4,2,2,2,6,30164.6177103125
64,2794,1401,971,2320,13701,1387,100,5,1,4,2,2,2,6,30500.815223235
65,2794,1406,980,2334,13745,1393,100,5,1,4,2,2,2,6,30827.5828021821
66,2794,1411,989,2348,13787,1399,100,5,1,4,2,2,2,6,31145.6201869343
67,2794,1416,998,2361,13827,1405,100,5,1,4,2,2,2,6,31455.4780395085
68,2794,1421,1006,2374,13864,1411,100,5,1,4,2,2,2,6,31757.3818503772
69,2794,1426,1014,2387,13898,1417,100,5,1,4,2,2,2,6,32051.4499610584
70,2794,1477,1022,2399,13929,1423,100,5,1,5,2,2,2,6,32332.6053622866
71,2794,1481,1030,2411,13957,1429,100,5,1,5,2,2,2,6,32607.136931457
72,2794,1485,1038,2422,13983,1435,100,5,1,5,2,2,2,6,32873.7397546073
73,2794,1489,1045,2432,14007,1440,100,5,1,5,2,2,2,6,33132.7412904736
74,2794,1493,1052,2442,14029,1445,100,5,1,5,2,2,2,6,33384.1000407414
75,2794,1497,1059,2452,14049,1450,100,5,1,5,2,2,2,6,33627.8572261276
76,2794,1501,1066,2462,14068,1455,100,5,1,5,2,2,2,6,33864.0991581271
77,2794,1505,1073,2471,14086,1460,100,5,1,5,2,2,2,6,34092.9854027722
78,2794,1509,1079,2480,14102,1465,100,5,1,5,2,2,2,6,34314.5711274152
79,2794,1513,1085,2489,14117,1470,100,5,1,5,2,2,2,6,34528.9661144479
80,2794,1517,1091,2498,14131,1488,100,5,1,5,2,2,2,7,34734.7364530879
81,2794,1521,1097,2507,14145,1493,100,5,1,5,2,2,2,7,34933.879305381
82,2794,1524,1103,2515,14158,1498,100,5,1,5,2,2,2,7,35126.2533409481
83,2794,1527,1109,2523,14170,1503,100,5,1,5,2,2,2,7,35312.0170240882
84,2794,1530,1115,2531,14182,1508,100,5,1,5,2,2,2,7,35491.339075761
85,2794,1533,1120,2539,14193,1514,100,5,1,5,2,2,2,7,35664.2427467756
86,2794,1536,1125,2547,14203,1520,100,5,1,5,2,2,2,7,35830.8676067682
87,2794,1539,1130,2554,14213,1526,100,5,1,5,2,2,2,7,35991.4065726039
88,2794,1542,1135,2561,14223,1531,100,5,1,5,2,2,2,7,36145.9953416572
89,2794,1545,1140,2568,14232,1536,100,5,1,5,2,2,2,7,36294.7602919426
90,2794,1548,1145,2575,14241,1554,100,5,1,5,2,2,2,8,36436.2594662476
91,2794,1551,1150,2582,14249,1559,100,5,1,5,2,2,2,8,36572.4394712841
92,2794,1554,1155,2589,14257,1564,100,5,1,5,2,2,2,8,36703.2294567989
93,2794,1557,1159,2596,14265,1569,100,5,1,5,2,2,2,8,36828.80159631
94,2794,1560,1163,2602,14272,1574,100,5,1,5,2,2,2,8,36949.3741390363
95,2794,1563,1167,2607,14279,1579,100,5,1,5,2,2,2,8,37065.0588421054
96,2794,1565,1171,2612,14286,1584,100,5,1,5,2,2,2,8,37175.9914610921
97,2794,1567,1175,2617,14293,1589,100,5,1,5,2,2,2,8,37282.2942520385
98,2794,1569,1179,2622,14299,1594,100,5,1,5,2,2,2,8,37384.0912963333
99,2794,1571,1183,2627,14305,1599,100,5,1,5,2,2,2,8,37481.4998461838
100,2794,1616,1187,2632,14311,1617,100,5,1,6,2,2,2,9,37567.9157228601
101,2794,1618,1191,2637,14317,1623,100,5,1,6,2,2,2,9,37650.9529730749
102,2794,1620,1195,2641,14322,1629,100,5,1,6,2,2,2,9,37730.019644194
103,2794,1622,1198,2645,14327,1635,100,5,1,6,2,2,2,9,37805.3184741241
104,2794,1624,1201,2649,14332,1641,100,5,1,6,2,2,2,9,37876.9429991058
105,2794,1626,1204,2653,14337,1647,100,5,1,6,2,2,2,9,37944.9949829544
106,2794,1628,1207,2657,14342,1653,100,5,1,6,2,2,2,9,38009.5722259619
107,2794,1630,1210,2661,14346,1659,100,5,1,6,2,2,2,9,38070.7827725392
108,2794,1632,1213,2665,14350,1664,100,5,1,6,2,2,2,9,38128.7398407374
109,2794,1634,1216,2669,14354,1669,100,5,1,6,2,2,2,9,38183.5333425771
110,2794,1636,1219,2673,14358,1674,100,5,1,6,2,2,2,9,38235.2526604422
111,2794,1638,1222,2677,14361,1679,100,5,1,6,2,2,2,9,38283.9943957597
112,2794,1640,1225,2681,14364,1685,100,5,1,6,2,2,2,9,38329.7293210859
113,2794,1642,1228,2685,14367,1691,100,5,1,6,2,2,2,9,38372.552382818
114,2794,1644,1231,2689,14369,1697,100,5,1,6,2,2,2,9,38412.6085523187
115,2794,1645,1234,2693,14371,1703,100,5,1,6,2,2,2,9,38449.9816872098
116,2794,1646,1237,2696,14373,1709,100,5,1,6,2,2,2,9,38484.823927363
117,2794,1647,1240,2699,14375,1715,100,5,1,6,2,2,2,9,38517.2061868588
118,2794,1648,1243,2702,14377,1721,100,5,1,6,2,2,2,9,38547.2042078174
119,2794,1649,1246,2705,14379,1727,100,5,1,6,2,2,2,9,38574.8909720382
120,2794,1650,1249,2708,14381,1745,100,5,1,6,2,2,2,10,38598.8506446739
121,2794,1651,1251,2711,14383,1751,100,5,1,6,2,2,2,10,38620.8781943884
122,2794,1652,1253,2714,14385,1758,100,5,1,6,2,2,2,10,38640.7802533256
123,2794,1653,1255,2717,14386,1765,100,5,1,6,2,2,2,10,38658.6668334209
124,2794,1654,1257,2720,14387,1772,100,5,1,6,2,2,2,10,38674.5988646684
125,2794,1655,1259,2723,14387,1779,100,5,1,6,2,2,2,10,38688.6515828174
126,2794,1656,1261,2726,14387,1786,100,5,1,6,2,2,2,10,38700.8846750855
127,2794,1657,1263,2729,14387,1793,100,5,1,6,2,2,2,10,38711.3573336067
128,2794,1658,1265,2732,14387,1800,100,5,1,6,2,2,2,10,38720.1270995087
129,2794,1659,1267,2735,14387,1807,100,5,1,6,2,2,2,10,38727.2500248883
130,2794,1701,1269,2738,14387,1826,100,5,1,7,2,2,2,11,38726.0969611965
131,2794,1702,1271,2741,14387,1834,100,5,1,7,2,2,2,11,38724.2815611204
132,2794,1703,1273,2744,14386,1842,100,5,1,7,2,2,2,11,38752.2119189311
133,2774,1704,1275,2747,14384,1838,100,5,1,7,2,2,2,11,38817.9801171815
134,2725,1705,1277,2750,14383,1819,100,5,1,7,2,2,2,11,38928.6407487445
135,2643,1707,1280,2752,14384,1784,100,5,1,7,2,2,2,11,39105.4571312931
136,2525,1710,1284,2733,14386,1732,100,5,1,7,2,2,2,11,39348.6707608166
137,2369,1714,1289,2691,14391,1662,100,5,1,7,2,2,2,11,39655.7243352716
138,2175,1720,1295,2624,14399,1574,100,5,1,7,2,2,2,11,40018.7246499754
139,1946,1728,1303,2532,14409,1469,100,5,1,7,2,2,2,11,40431.5671366616
140,1687,1787,1313,2408,14423,1362,100,5,1,8,2,2,2,12,40869.9796430572
141,1407,1800,1325,2255,14441,1231,100,5,1,8,2,2,2,12,41314.6878623774
142,1119,1815,1338,2077,14462,1097,100,5,1,8,2,2,2,12,41725.0413281566
143,839,1831,1352,1881,14496,966,100,5,1,8,2,2,2,12,42071.1742530689
144,584,1847,1366,1678,14547,846,100,5,1,8,2,2,2,12,42331.9470657172
145,369,1861,1379,1478,14609,744,100,5,1,8,2,2,2,12,42493.6722547711
146,206,1872,1390,1289,14679,666,100,5,1,8,2,2,2,12,42552.7053613014
147,97,1881,1399,1119,14759,613,99.032997707108,5,1,8,2,2,2,12,42518.0782975574
148,35,1887,1405,968,14854,582,98.3501146446017,5,1,8,2,2,2,12,42422.1531611561
149,0,1891,1409,819,14960,562,97.9015053334663,5,0,8,2,1,2,11,42285.3787751482
150,0,1893,1412,704,15067,578,97.8765825939587,5,0,8,2,1,2,12,42177.9159937277
151,0,1894,1414,581,15174,573,97.8765825939587,5,0,8,2,1,2,12,42090.2168604633
152,0,1895,1417,456,15284,565,97.7818761838301,5,0,8,2,1,2,12,42016.1946469411
153,0,1896,1420,337,15396,554,97.712092513209,5,0,8,2,1,2,12,41950.4220490424
154,0,1897,1423,230,15509,539,97.6871697737015,5,0,8,2,1,2,12,41888.7783539069
155,0,1898,1426,142,15623,520,97.7419998006181,5,0,8,2,1,2,12,41829.9336540824
156,0,1899,1429,77,15734,497,97.8765825939587,5,0,8,2,1,2,12,41774.9825491407
157,0,1900,1431,35,15841,469,98.0759645100189,5,0,8,2,1,2,12,41727.6056805786
158,0,1901,1433,12,15944,437,98.3301764529957,5,0,8,2,1,2,12,41692.1751833174
159,0,1902,1435,0,16042,402,98.599342039677,5,0,8,2,0,2,12,41671.1995920807
160,0,1964,1437,0,16134,364,98.8834612700628,5,0,9,2,0,2,12,41670.3642880922
161,0,1965,1439,0,16217,326,99.4267769913269,5,0,9,2,0,2,12,41685.8422752653
162,0,1966,1441,0,16297,288,99.6510816468946,5,0,9,2,0,2,12,41714.6822856739
163,0,1967,1443,0,16373,253,99.8704017545609,5,0,9,2,0,2,12,41754.3767975981
164,0,1968,1445,0,16446,223,100,5,0,9,2,0,2,12,41803.0134817475
165,0,1969,1447,0,16515,199,100,5,0,9,2,0,2,12,41859.3033921103
166,0,1970,1449,0,16582,181,100,5,0,9,2,0,2,12,41922.4550336023
167,0,1971,1451,0,16644,169,100,5,0,9,2,0,2,12,41993.0127233028
168,0,1972,1453,0,16703,163,100,5,0,9,2,0,2,12,42072.5385694533
169,0,1973,1455,0,16759,158,100,5,0,9,2,0,2,11,42159.013431077
170,0,1974,1457,0,16813,173,100,5,0,9,2,0,2,12,42252.2837129198
171,0,1975,1459,0,16865,171,100,5,0,9,2,0,2,12,42352.7890933884
172,0,1976,1461,0,16915,169,100,5,0,9,2,0,2,12,42459.6738593673
173,0,1977,1463,0,16964,167,100,5,0,9,2,0,2,12,42572.1997756584
174,0,1978,1465,0,17011,165,100,5,0,9,2,0,2,12,42689.555343445
175,0,1979,1467,0,17057,163,100,5,0,9,2,0,2,12,42811.0090296348
176,0,1980,1469,0,17101,162,100,5,0,9,2,0,2,12,42937.2852189293
177,0,1981,1471,0,17143,161,100,5,0,9,2,0,2,12,43069.0358663481
178,0,1982,1473,0,17183,159,100,5,0,9,2,0,2,12,43205.6505442313
179,0,1983,1475,0,17222,156,100,5,0,9,2,0,2,11,43346.4945765561
180,0,1984,1477,0,17260,171,100,5,0,9,2,0,2,12,43491.0259784186
181,0,1985,1479,0,17296,169,100,5,0,9,2,0,2,12,43639.6203885088
182,0,1986,1481,0,17331,167,100,5,0,9,2,0,2,12,43791.890359759
183,0,1987,1483,0,17365,165,100,5,0,9,2,0,2,12,43947.4253546917
184,0,1988,1485,0,17398,164,100,5,0,9,2,0,2,12,44106.1452615525
185,0,1989,1487,0,17430,162,100,5,0,9,2,0,2,12,44267.3140897417
186,0,1990,1489,0,17461,161,100,5,0,9,2,0,2,12,44430.9552997988
187,0,1991,1491,0,17491,160,100,5,0,9,2,0,2,12,44596.7402043665
188,0,1992,1493,0,17520,158,100,5,0,9,2,0,2,12,44764.2772626982
189,0,1993,1495,0,17548,155,100,5,0,9,2,0,2,11,44933.0981267301
190,0,2049,1497,0,17576,170,100,5,0,10,2,0,2,12,45099.7888829149
191,0,2050,1499,0,17599,169,100,5,0,10,2,0,2,12,45268.019308515
192,0,2051,1501,0,17622,167,100,5,0,10,2,0,2,12,45437.4623797486
193,0,2052,1503,0,17644,165,100,5,0,10,2,0,2,12,45607.8291992123
194,0,2053,1505,0,17665,164,100,5,0,10,2,0,2,12,45779.1550980365
195,0,2054,1507,0,17686,162,100,5,0,10,2,0,2,12,45950.849513142
196,0,2055,1509,0,17706,161,100,5,0,10,2,0,2,12,46123.0397269533
197,0,2056,1511,0,17725,160,100,5,0,10,2,0,2,12,46295.4867072379
198,0,2057,1513,0,17744,159,100,5,0,10,2,0,2,12,46467.9683178824
199,0,2058,1515,0,17762,156,100,5,0,10,2,0,2,11,46640.0234328398
200,0,2059,1517,0,17779,170,100,5,0,10,2,0,2,12,46811.3562022733
201,0,2060,1519,0,17795,169,100,5,0,10,2,0,2,12,46982.7507744337
202,0,2061,1521,0,17810,168,100,5,0,10,2,0,2,12,47154.0802217917
203,0,2062,1523,0,17825,166,100,5,0,10,2,0,2,12,47324.9505789389
204,0,2063,1525,0,17839,165,100,5,0,10,2,0,2,12,47495.4481488647
205,0,2064,1527,0,17853,163,100,5,0,10,2,0,2,12,47665.0285643301
206,0,2065,1529,0,17865,162,100,5,0,10,2,0,2,12,47833.8523745001
207,0,2066,1531,0,17877,161,100,5,0,10,2,0,2,12,48001.7460056991
208,0,2067,1533,0,17888,160,100,5,0,10,2,0,2,12,48168.5149601034
209,0,2068,1535,0,17899,158,100,5,0,10,2,0,2,11,48333.8904413809
210,0,2069,1537,0,17909,173,100,5,0,10,2,0,2,12,48497.6381371195
211,0,2070,1539,0,17918,173,100,5,0,10,2,0,2,12,48660.6204180909
212,0,2071,1541,0,17927,173,100,5,0,10,2,0,2,12,48822.8255598109
213,0,2072,1543,0,17935,173,100,5,0,10,2,0,2,12,48984.1869179297
214,0,2073,1544,0,17942,173,100,5,0,10,2,0,2,12,49144.7045300651
215,0,2074,1545,0,17949,173,100,5,0,10,2,0,2,12,49304.3680647963
216,0,2075,1546,0,17955,173,100,5,0,10,2,0,2,12,49463.1404297381
217,0,2076,1547,0,17960,173,100,5,0,10,2,0,2,12,49621.0128160496
218,0,2077,1548,0,17965,173,100,5,0,10,2,0,2,12,49778.033736072
219,0,2078,1549,0,17970,172,100,5,0,10,2,0,2,12,49934.1279599575
220,0,2131,1550,0,17974,186,100,5,0,11,2,0,2,13,50085.4462677853
221,0,2132,1551,0,17975,185,100,5,0,11,2,0,2,13,50235.7503041458
222,0,2133,1552,0,17976,184,100,5,0,11,2,0,2,13,50385.0465804835
223,0,2134,1553,0,17976,183,100,5,0,11,2,0,2,13,50533.2888977957
224,0,2135,1554,0,17976,182,100,5,0,11,2,0,2,13,50680.4378167296
225,0,2136,1555,0,17975,180,100,5,0,11,2,0,2,13,50825.3726717091
226,0,2137,1556,0,17975,179,100,5,0,11,2,0,2,13,50968.220160779
227,0,2138,1557,0,17975,178,100,5,0,11,2,0,2,13,51108.8859615882
228,0,2139,1558,0,17975,177,100,5,0,11,2,0,2,13,51247.2796977964
229,0,2140,1559,0,17976,174,100,5,0,11,2,0,2,12,51383.1952635668
230,0,2193,1560,0,17977,188,100,5,0,12,2,0,2,13,51513.5359639426
231,0,2194,1561,0,17977,187,100,5,0,12,2,0,2,13,51642.3520627125
232,0,2194,1562,0,17977,186,100,5,0,12,2,0,2,13,51769.4451296634
233,0,2194,1563,0,17977,185,100,5,0,12,2,0,2,13,51894.8103639462
234,0,2194,1564,0,17977,184,100,5,0,12,2,0,2,13,52018.4242584018
235,0,2194,1565,0,17978,182,100,5,0,12,2,0,2,13,52139.8947730462
236,0,2194,1566,0,17979,181,100,5,0,12,2,0,2,13,52262.1801578722
237,0,2194,1565,0,17980,180,100,5,0,12,2,0,2,13,52385.3026458451
238,0,2195,1561,0,17982,179,100,5,0,12,2,0,2,13,52509.1841836018
239,0,2196,1554,0,17985,177,100,5,0,12,2,0,2,12,52633.5985618963
240,0,2197,1543,0,17988,191,100,5,0,12,2,0,2,13,52758.2954184189
241,0,2198,1529,0,17992,190,100,5,0,12,2,0,2,13,52884.1238988124
242,0,2199,1511,0,17996,189,100,5,0,12,2,0,2,13,53010.9536539903
243,0,2200,1489,0,18001,188,100,5,0,12,2,0,2,13,53138.6976010748
244,0,2201,1463,0,18008,187,100,5,0,12,2,0,2,13,53267.2933311938
245,0,2202,1433,0,18016,185,100,5,0,12,2,0,2,13,53396.1854595693
246,0,2203,1400,0,18024,184,100,5,0,12,2,0,2,13,53525.5086305218
247,0,2204,1363,0,18034,183,100,5,0,12,2,0,2,13,53655.0590260734
248,0,2205,1321,0,18046,182,100,5,0,12,2,0,2,13,53787.8696047966
249,0,2204,1276,0,18059,180,100,5,0,12,2,0,2,12,53925.6946296708
250,0,2249,1227,0,18074,180,100,5,0,13,2,0,2,12,54066.2982817521
251,0,2234,1175,0,18089,180,100,5,0,13,2,0,2,12,54211.5991270231
252,0,2213,1120,0,18106,180,100,5,0,13,2,0,2,12,54360.9316268364
253,0,2185,1062,0,18127,180,100,5,0,13,2,0,2,12,54513.7538892831
254,0,2151,1002,0,18150,180,100,5,0,13,2,0,2,12,54669.3575262764
255,0,2110,940,0,18176,180,100,5,0,13,2,0,2,12,54827.0094497987
256,0,2063,876,0,18205,180,100,5,0,13,2,0,2,12,54985.918786959
257,0,2009,811,0,18237,180,100,5,0,13,2,0,2,12,55145.2671844656
258,0,1949,746,0,18273,180,100,5,0,13,2,0,2,12,55304.9045005896
259,0,1883,680,0,18312,180,100,5,0,13,2,0,2,12,55553.331138925
260,0,1868,615,0,18254,195,100,5,0,14,2,0,2,13,55882.4584340098
261,0,1791,551,0,18098,194,100,5,0,14,2,0,2,13,56277.2056898786
262,0,1709,489,0,17862,193,100,5,0,14,2,0,2,13,56717.0752375632
263,0,1623,430,0,17561,192,98.7239557372146,5,0,14,2,0,2,13,57163.4507940143
264,0,1534,375,0,17228,191,96.3413418402951,5,0,14,2,0,2,13,57600.9051137181
265,0,1444,324,0,16874,189,93.8640215332469,5,0,14,2,0,2,13,58031.7616949723
266,0,1355,277,0,16492,188,91.2770411723657,4,0,14,2,0,2,13,58457.0180917181
267,0,1268,235,0,16077,187,88.5604625660453,4,0,14,2,0,2,13,58880.2750498182
268,0,1184,198,0,15623,186,85.6893629747782,4,0,14,2,0,2,13,59299.4854546977
269,0,1105,166,0,15125,184,82.6438042069584,4,0,14,2,0,2,12,59703.4686396251
270,0,1114,138,0,14592,207,79.473631741601,4,0,15,2,0,2,13,60086.5128051134
271,0,1047,115,0,14020,207,76.7072076562656,4,0,15,2,0,2,13,60429.7534298082
272,0,987,96,0,13433,207,73.387498753863,4,0,15,2,0,2,13,60722.846370351
273,0,936,80,0,12840,207,70.0976971388695,3,0,15,2,0,2,13,60956.2816842084
274,0,893,67,0,12249,207,66.8726946465955,3,0,15,2,0,2,13,61120.3592760545
275,0,858,56,0,11672,206,63.7623367560562,3,0,15,2,0,2,13,61204.9223134379
276,0,830,48,0,11122,206,60.8413916857741,3,0,15,2,0,2,13,61201.4003487565
277,0,808,41,0,10616,206,58.1746585584687,3,0,15,2,0,2,13,61099.8978552593
278,0,792,36,0,10173,206,55.8618283321703,3,0,15,2,0,2,13,60891.4990449368
279,0,782,31,0,9818,205,54.0125610607118,3,0,15,2,0,2,12,60567.0540461944
280,0,776,28,0,9796,243,52.791346824843,3,0,15,2,0,3,13,60130.8118362762
281,0,773,26,0,9688,247,53.5041371747582,3,0,15,2,0,3,13,59570.4047840881
282,0,773,24,0,9761,251,53.8779782673711,3,0,15,2,0,3,13,58893.8044725437
283,0,780,22,0,10034,254,55.2786362276941,3,0,15,2,0,3,13,58123.7827023656
284,0,789,21,0,10505,258,57.6861728641212,3,0,15,2,0,3,13,57299.5966414455
285,0,801,20,0,11142,261,60.9311135480012,3,0,15,2,0,3,13,56471.4584474128
286,0,818,19,0,11886,265,64.7393081447513,3,0,15,2,0,3,13,55768.1096851193
287,0,834,17,0,12579,268,68.2783371548201,4,0,15,2,0,3,13,55195.1498670517
288,0,846,16,0,13195,271,71.4186023327684,4,0,15,2,0,3,13,54738.6079571835
289,0,856,15,0,13735,273,74.1650882264979,4,0,15,2,0,3,12,54380.988040945
290,0,865,14,0,14354,277,76.5776094108264,4,0,15,2,0,4,12,54110.5636790702
291,0,873,13,0,14751,280,79.3390489482604,4,0,15,2,0,4,12,53940.8467323122
292,0,879,11,0,15061,283,80.9191506330376,4,0,15,2,0,4,12,53910.4707485929
293,0,883,10,0,15230,285,81.7864619678995,4,0,15,2,0,4,12,54008.9658596608
294,0,887,9,0,15264,288,81.9858438839597,4,0,15,2,0,4,12,54222.8891831726
295,0,888,8,0,15169,290,81.5222809291197,4,0,15,2,0,4,12,54535.369808202
296,0,888,8,0,14954,293,80.4655567740006,4,0,15,2,0,4,12,54929.8964514928
297,0,888,8,0,14629,296,78.8605323497159,4,0,15,2,0,4,12,55388.56491419
298,0,889,8,0,14207,299,76.7769913268867,4,0,15,2,0,4,12,55893.698829473
299,0,888,5,0,13699,302,74.2398564450204,4,0,14,1,0,3,11,56422.3361749043
300,0,889,5,0,13282,335,71.3986641411624,3,0,14,1,0,4,12,56976.0833638941
301,0,890,5,0,12616,342,69.0509420795534,3,0,14,1,0,4,12,57520.8559533784
302,0,892,4,0,11902,349,65.5318512610906,3,0,14,1,0,4,12,58041.0778204865
303,0,894,4,0,11151,357,61.8383012660752,3,0,14,1,0,4,12,58523.1943345859
304,0,897,4,0,10370,366,58.0051839298176,3,0,14,1,0,4,12,58953.7132532685
305,0,903,4,0,9567,376,54.0823447313329,3,0,14,1,0,4,12,59320.2222947079
306,0,909,4,0,8748,386,50.0797527664241,2,0,14,1,0,4,12,59610.5582398626
307,0,911,3,0,7922,405,46.0622071578108,2,0,14,1,0,4,12,59813.0849517576
308,0,913,3,0,7094,426,42.049646097099,1,0,14,1,0,4,12,59917.9748535806
309,0,914,3,0,6273,448,38.0719768716977,1,0,14,1,0,4,12,59915.3306775995
310,0,915,3,77,5757,524,34.1890140564251,1,0,14,1,1,5,13,59820.2987351583
311,0,915,3,87,4933,555,32.3646695244741,1,0,14,1,1,5,13,59586.7789388594
312,0,916,2,100,4157,593,28.7508722958828,1,0,14,1,1,5,13,59208.3458182262
313,0,916,2,116,3447,644,25.5458079952148,1,0,14,1,1,5,13,58681.5869881636
314,0,916,2,137,2822,703,22.8292293888944,1,0,14,1,1,5,13,58004.8547512721
315,0,918,2,165,2306,778,20.7805802013757,0,0,14,1,1,5,13,57182.9984845269
316,0,921,2,202,1917,864,19.4696441032798,0,0,14,1,1,5,13,56231.775731323
