Year,Biomass1,Biomass2,Biomass3,Biomass4,Biomass5,Biomass6,PctShade,ShadeClass,NumCohorts1,NumCohorts2,NumCohorts3,NumCohorts4,NumCohorts5,NumCohorts6,DeadWoodyBio
102,3952,2472,1041,2476,13158,1496,100,5,2,6,1,2,2,9,34407.4346691414
103,3954,2482,1044,2480,13159,1500,100,5,2,6,1,2,2,9,34423.8555179093
104,3956,2490,1047,2484,13159,1505,100,5,2,6,1,2,2,9,34436.3585299288
105,3958,2498,1050,2488,13159,1510,100,5,2,6,1,2,2,9,34445.0835020158
106,3960,2506,1053,2491,13159,1515,100,5,2,6,1,2,2,9,34450.2261559043
107,3962,2514,1056,2494,13159,1520,100,5,2,6,1,2,2,9,34451.8974072248
108,3964,2521,1059,2497,13159,1525,100,5,2,6,1,2,2,9,34450.2615769047
109,3966,2528,1062,2500,13159,1530,100,5,2,6,1,2,2,9,34445.4310137793
110,3968,2535,1065,2503,13159,1535,100,5,2,6,1,2,2,9,34437.5839243464
111,3969,2542,1067,2506,13159,1540,100,5,2,6,1,2,2,9,34426.9152487021
112,3970,2548,1069,2509,13159,1545,100,5,2,6,1,2,2,9,34413.5743987199
113,3971,2554,1071,2512,13158,1550,100,5,2,6,1,2,2,9,34397.6855366626
114,3972,2560,1073,2515,13157,1555,100,5,2,6,1,2,2,9,34379.3516221652
115,3973,2566,1075,2518,13156,1560,100,5,2,6,1,2,2,9,34358.6737823605
116,3974,2572,1077,2521,13155,1565,100,5,2,6,1,2,2,9,34335.8151359544
117,3975,2578,1079,2523,13154,1571,100,5,2,6,1,2,2,9,34310.7110697054
118,3976,2584,1081,2525,13153,1577,100,5,2,6,1,2,2,9,34283.4746448071
119,3977,2589,1083,2527,13152,1583,100,5,2,6,1,2,2,9,34254.2516758744
120,3978,2634,1085,2529,13151,1589,100,5,2,7,1,2,2,9,34217.8491580925
121,3979,2639,1087,2531,13150,1595,100,5,2,7,1,2,2,9,34180.3425098674
122,3980,2644,1089,2533,13149,1601,100,5,2,7,1,2,2,9,34141.1382567831
123,3981,2649,1091,2535,13148,1607,100,5,2,7,1,2,2,9,34100.3893980276
124,3982,2654,1093,2537,13147,1613,100,5,2,7,1,2,2,9,34058.1628936131
125,3983,2659,1095,2539,13146,1619,100,5,2,7,1,2,2,9,34014.5317832649
126,3984,2664,1097,2540,13145,1625,100,5,2,7,1,2,2,9,33969.6337513339
127,3985,2668,1099,2541,13143,1632,100,5,2,7,1,2,2,9,33923.4791644489
128,3986,2672,1101,2542,13141,1639,100,5,2,7,1,2,2,9,33876.1420128037
129,3987,2676,1103,2543,13139,1646,100,5,2,7,1,2,2,9,33827.6885699518
130,3988,2680,1105,2544,13137,1653,100,5,2,7,1,2,2,9,33778.2551954444
131,3989,2683,1107,2545,13135,1660,100,5,2,7,1,2,2,9,33736.2037518518
132,3990,2686,1109,2546,13133,1659,100,5,2,7,1,2,2,9,33725.958887844
133,3968,2690,1111,2547,13131,1646,100,5,2,7,1,2,2,9,33752.8434302547
134,3918,2695,1113,2549,13130,1621,100,5,2,7,1,2,2,9,33837.4167465506
135,3837,2702,1116,2534,13129,1582,100,5,2,7,1,2,2,9,33982.0416197371
136,3722,2711,1119,2502,13130,1528,100,5,2,7,1,2,2,9,34187.4546397349
137,3571,2723,1124,2449,13133,1458,100,5,2,7,1,2,2,9,34450.0352613665
138,3386,2740,1130,2375,13139,1373,100,5,2,7,1,2,2,9,34761.5233827919
139,3170,2761,1138,2281,13148,1275,100,5,2,7,1,2,2,9,35114.8188024636
140,2927,2833,1147,2162,13160,1179,100,5,2,8,1,2,2,10,35488.0077839676
141,2666,2863,1158,2019,13174,1061,100,5,2,8,1,2,2,10,35870.1987224284
142,2394,2895,1170,1858,13190,942,100,5,2,8,1,2,2,10,36239.2617739344
143,2122,2930,1182,1685,13208,828,100,5,2,8,1,2,2,10,36566.9167897224
144,1863,2966,1195,1509,13230,726,100,5,2,8,1,2,2,10,36826.7356373933
145,1628,2999,1207,1339,13263,642,100,5,2,8,1,2,2,10,37012.6211470802
146,1427,3028,1218,1180,13303,578,100,5,2,8,1,2,2,10,37127.7520082724
147,1260,3051,1227,1038,13349,536,100,5,2,8,1,2,2,10,37189.5068080371
148,1120,3069,1235,911,13398,513,100,5,2,8,1,2,2,10,37221.8079797914
149,985,3084,1241,784,13453,499,99.9202472335759,5,1,8,1,1,2,9,37226.6354413961
150,865,3158,1247,676,13521,497,99.2074568836607,5,1,9,1,1,2,9,37252.7067272431
151,731,3170,1252,560,13597,493,98.7090020935101,5,1,9,1,1,2,9,37279.9790847206
152,589,3182,1257,442,13691,486,97.9314126208753,5,1,9,1,1,2,9,37296.6930855827
153,447,3194,1262,328,13804,476,97.2535141062706,5,1,9,1,1,2,9,37293.2095738553
154,315,3206,1267,226,13932,462,96.7401056724155,5,1,9,1,1,2,9,37263.7593867029
155,202,3216,1272,141,14071,445,96.4360482504237,5,1,9,1,1,2,9,37207.2771552192
156,114,3224,1276,77,14213,424,96.3413418402951,5,1,9,1,1,2,9,37128.2116269967
157,54,3230,1279,35,14353,399,96.4510018941282,5,1,9,1,1,2,9,37037.5962787919
158,20,3235,1282,13,14487,370,96.735121124514,5,1,9,1,1,2,9,36949.0541852924
159,0,3239,1284,0,14612,338,97.0641012860134,5,0,9,1,0,2,9,36868.8689660716
160,0,3242,1286,0,14727,322,97.4927724055428,5,0,9,1,0,2,10,36817.7040509907
161,0,3245,1288,0,14831,286,97.9463662645798,5,0,9,1,0,2,10,36788.9828676566
162,0,3249,1290,0,14929,251,98.2903000697837,5,0,9,1,0,2,10,36779.2102685476
163,0,3253,1292,0,15020,219,98.6142956833815,5,0,9,1,0,2,10,36785.1872929792
164,0,3257,1294,0,15106,191,98.9333067490779,5,0,9,1,0,2,10,36804.3591242061
165,0,3261,1297,0,15187,169,99.2622869105772,5,0,9,1,0,2,10,36835.1363404366
