Year,Biomass1,Biomass2,Biomass3,Biomass4,Biomass5,Biomass6,PctShade,ShadeClass,NumCohorts1,NumCohorts2,NumCohorts3,NumCohorts4,NumCohorts5,NumCohorts6,DeadWoodyBio
41,2786,1108,904,1297,12970,1116,100,5,1,2,2,1,2,3,19105.133394953
42,2786,1122,924,1306,13036,1134,100,5,1,2,2,1,2,3,19801.3835860984
43,2786,1135,944,1315,13097,1152,100,5,1,2,2,1,2,3,20483.1148999055
44,2786,1148,964,1324,13154,1169,100,5,1,2,2,1,2,3,21150.1780783667
45,2786,1160,985,1332,13208,1185,100,5,1,2,2,1,2,3,21802.3934734995
46,2786,1172,1006,1340,13259,1200,100,5,1,2,2,1,2,3,22439.6450159245
47,2786,1183,1027,1348,13307,1214,100,5,1,2,2,1,2,3,23061.8578901893
48,2786,1194,1049,1356,13352,1228,100,5,1,2,2,1,2,3,23669.0370907631
49,2786,1205,1071,1364,13395,1241,100,5,1,2,2,1,2,3,24261.1232296752
50,2786,1270,1092,1371,13435,1269,100,5,1,3,2,1,2,4,24832.7449686094
51,2786,1280,1113,1378,13470,1281,100,5,1,3,2,1,2,4,25390.1532297159
52,2786,1289,1134,1384,13504,1292,100,5,1,3,2,1,2,4,25932.3952780098
53,2786,1298,1155,1390,13537,1303,100,5,1,3,2,1,2,4,26459.7381290884
54,2786,1307,1177,1396,13569,1313,100,5,1,3,2,1,2,4,26972.090307013
55,2786,1315,1198,1402,13600,1323,100,5,1,3,2,1,2,4,27469.6470922241
56,2786,1323,1219,1408,13631,1332,100,5,1,3,2,1,2,4,27952.3728299381
57,2786,1331,1240,1413,13661,1341,100,5,1,3,2,1,2,4,28419.5795921134
58,2786,1339,1262,1418,13693,1349,100,5,1,3,2,1,2,4,28869.591156137
59,2786,1346,1283,1423,13728,1357,100,5,1,3,2,1,2,4,29302.7936344421
60,2786,1353,1304,1428,13767,1365,100,5,1,3,2,1,2,4,29719.2069278907
61,2786,1360,1325,1432,13809,1373,100,5,1,3,2,1,2,4,30118.800305763
62,2786,1366,1345,1436,13853,1381,100,5,1,3,2,1,2,4,30501.8559775104
63,2786,1372,1366,1440,13899,1388,100,5,1,3,2,1,2,4,30871.4094666876
64,2786,1378,1386,1444,13946,1395,100,5,1,3,2,1,2,4,31229.5122198782
65,2786,1383,1406,1447,13992,1402,100,5,1,3,2,1,2,4,31577.1702271688
66,2786,1388,1426,1450,14037,1409,100,5,1,3,2,1,2,4,31915.384621987
67,2786,1393,1446,1453,14079,1416,100,5,1,3,2,1,2,4,32244.6452906709
68,2786,1398,1466,1456,14118,1422,100,5,1,3,2,1,2,4,32565.2846781392
69,2786,1403,1486,1459,14154,1428,100,5,1,3,2,1,2,4,32877.4701384554
70,2786,1456,1506,1462,14187,1434,100,5,1,4,2,1,2,4,33175.9494585799
71,2786,1461,1525,1465,14217,1440,100,5,1,4,2,1,2,4,33467.165111806
72,2786,1466,1545,1468,14244,1446,100,5,1,4,2,1,2,4,33749.8373979864
73,2786,1470,1565,1471,14269,1452,100,5,1,4,2,1,2,4,34024.227253942
74,2786,1474,1585,1474,14292,1458,100,5,1,4,2,1,2,4,34290.3429062017
75,2786,1478,1604,1477,14313,1464,100,5,1,4,2,1,2,4,34548.2390120677
76,2786,1482,1623,1480,14333,1469,100,5,1,4,2,1,2,4,34797.9973901637
77,2786,1486,1642,1483,14351,1474,100,5,1,4,2,1,2,4,35039.6955173612
78,2786,1490,1661,1485,14368,1479,100,5,1,4,2,1,2,4,35273.4028352491
79,2786,1494,1681,1487,14384,1484,100,5,1,4,2,1,2,4,35499.4555851003
80,2786,1498,1700,1489,14399,1502,100,5,1,4,2,1,2,5,35716.4017795898
81,2786,1502,1719,1491,14413,1507,100,5,1,4,2,1,2,5,35926.2079729039
82,2786,1506,1738,1493,14426,1512,100,5,1,4,2,1,2,5,36128.7566679366
83,2786,1509,1757,1495,14438,1517,100,5,1,4,2,1,2,5,36324.2285485197
84,2786,1512,1776,1497,14450,1523,100,5,1,4,2,1,2,5,36512.6667253841
85,2786,1515,1794,1499,14461,1529,100,5,1,4,2,1,2,5,36694.3212611369
86,2786,1518,1811,1501,14472,1535,100,5,1,4,2,1,2,5,36869.3482248271
87,2786,1521,1828,1503,14482,1541,100,5,1,4,2,1,2,5,37037.8794215764
88,2786,1524,1845,1505,14492,1546,100,5,1,4,2,1,2,5,37200.065195321
89,2786,1527,1862,1507,14501,1551,100,5,1,4,2,1,2,5,37356.0385302214
90,2786,1530,1879,1509,14510,1556,100,5,1,4,2,1,2,5,37505.940531264
91,2786,1533,1896,1511,14518,1561,100,5,1,4,2,1,2,5,37649.9011956103
92,2786,1536,1912,1513,14526,1566,100,5,1,4,2,1,2,5,37788.1125268907
93,2786,1539,1928,1515,14534,1571,100,5,1,4,2,1,2,5,37920.7309243461
94,2786,1542,1943,1517,14541,1576,100,5,1,4,2,1,2,5,38047.8995931096
95,2786,1545,1958,1519,14548,1581,100,5,1,4,2,1,2,5,38169.7766501141
96,2786,1548,1972,1520,14555,1586,100,5,1,4,2,1,2,5,38286.529203809
97,2786,1550,1986,1521,14562,1591,100,5,1,4,2,1,2,5,38398.2821594659
98,2786,1552,2000,1522,14568,1596,100,5,1,4,2,1,2,5,38505.1569810146
99,2786,1554,2014,1523,14574,1602,100,5,1,4,2,1,2,5,38607.1562585007
100,2786,1556,2027,1524,14580,1620,100,5,1,4,2,1,2,6,38702.9537966492
101,2786,1558,2040,1525,14586,1626,100,5,1,4,2,1,2,6,38794.3739123784
102,2786,1560,2053,1526,14591,1632,100,5,1,4,2,1,2,6,38881.3312897349
103,2786,1562,2066,1527,14596,1638,100,5,1,4,2,1,2,6,38963.951416817
104,2786,1564,2078,1528,14601,1644,100,5,1,4,2,1,2,6,39042.4315975096
105,2786,1566,2089,1529,14606,1650,100,5,1,4,2,1,2,6,39116.8857495615
106,2786,1568,2100,1530,14611,1656,100,5,1,4,2,1,2,6,39187.4096878408
107,2786,1570,2111,1531,14616,1661,100,5,1,4,2,1,2,6,39254.1174049073
108,2786,1572,2121,1532,14620,1666,100,5,1,4,2,1,2,6,39317.174056522
109,2786,1574,2131,1533,14624,1671,100,5,1,4,2,1,2,6,39376.665199765
110,2786,1618,2141,1534,14628,1688,100,5,1,5,2,1,2,7,39425.9798514392
111,2786,1620,2151,1535,14631,1694,100,5,1,5,2,1,2,7,39472.6595917289
112,2786,1622,2160,1536,14634,1700,100,5,1,5,2,1,2,7,39516.0824218076
113,2786,1624,2169,1537,14636,1706,100,5,1,5,2,1,2,7,39556.4677329279
114,2786,1625,2178,1538,14638,1712,100,5,1,5,2,1,2,7,39593.8949387034
115,2786,1626,2187,1539,14640,1718,100,5,1,5,2,1,2,7,39628.4449060972
116,2786,1627,2196,1540,14642,1724,100,5,1,5,2,1,2,7,39660.195961009
117,2786,1628,2205,1541,14644,1730,100,5,1,5,2,1,2,7,39689.2243691787
118,2786,1629,2213,1542,14646,1736,100,5,1,5,2,1,2,7,39715.6694514176
119,2786,1630,2221,1543,14648,1742,100,5,1,5,2,1,2,7,39739.6474535728
120,2786,1673,2228,1544,14650,1748,100,5,1,6,2,1,2,7,39755.9954842528
121,2786,1674,2235,1545,14652,1755,100,5,1,6,2,1,2,7,39770.5333402617
122,2786,1675,2242,1546,14653,1762,100,5,1,6,2,1,2,7,39782.8288099112
123,2786,1676,2249,1547,14654,1769,100,5,1,6,2,1,2,7,39792.9918057832
124,2786,1677,2256,1548,14655,1776,100,5,1,6,2,1,2,7,39801.0818800508
125,2786,1678,2263,1549,14655,1783,100,5,1,6,2,1,2,7,39807.1742626799
126,2786,1679,2269,1550,14655,1790,100,5,1,6,2,1,2,7,39811.3979875481
127,2786,1680,2275,1551,14655,1797,100,5,1,6,2,1,2,7,39813.8068941651
128,2786,1681,2281,1552,14655,1804,100,5,1,6,2,1,2,7,39814.4595852189
129,2786,1682,2287,1553,14655,1811,100,5,1,6,2,1,2,7,39813.4126257018
130,2786,1683,2293,1554,14655,1819,100,5,1,6,2,1,2,7,39810.604636341
131,2786,1684,2299,1555,14654,1827,100,5,1,6,2,1,2,7,39806.1280966228
132,2786,1685,2305,1556,14653,1835,100,5,1,6,2,1,2,7,39830.3696150178
133,2766,1686,2311,1557,14651,1832,100,5,1,6,2,1,2,7,39892.563358558
134,2717,1687,2317,1558,14650,1814,100,5,1,6,2,1,2,7,39997.0841494017
135,2635,1689,2325,1559,14651,1780,100,5,1,6,2,1,2,7,40169.0407865049
136,2517,1692,2334,1538,14653,1727,100,5,1,6,2,1,2,7,40408.5753831607
137,2361,1696,2346,1492,14657,1656,100,5,1,6,2,1,2,7,40713.4208078013
138,2168,1702,2361,1418,14663,1566,100,5,1,6,2,1,2,7,41075.8524684597
139,1939,1710,2380,1316,14673,1458,100,5,1,6,2,1,2,7,41482.1708959391
140,1681,1767,2403,1187,14687,1348,100,5,1,7,2,1,2,8,41908.449059763
141,1402,1780,2428,1034,14704,1213,100,5,1,7,2,1,2,8,42334.8360764663
142,1115,1794,2456,863,14724,1073,100,5,1,7,2,1,2,8,42721.5455706465
143,836,1809,2485,684,14755,936,100,5,1,7,2,1,2,8,43035.9837816294
144,582,1824,2514,508,14801,810,100,5,1,7,2,1,2,8,43256.380930843
145,368,1837,2541,347,14856,704,100,5,1,7,2,1,2,8,43368.5528827114
146,205,1847,2564,212,14917,622,100,5,1,7,2,1,2,8,43372.246568431
147,96,1854,2581,112,14981,566,100,5,1,7,2,1,2,8,43283.6858964943
148,35,1858,2593,48,15045,533,100,5,1,7,2,1,2,8,43129.7340544821
149,0,1860,2601,0,15112,512,100,5,0,7,2,0,2,7,42927.5001423238
150,0,1919,2606,0,15175,527,100,5,0,8,2,0,2,8,42751.6930494676
151,0,1919,2609,0,15228,522,100,5,0,8,2,0,2,8,42597.4240927446
152,0,1919,2612,0,15279,514,100,5,0,8,2,0,2,8,42463.7300439524
153,0,1919,2615,0,15329,502,100,5,0,8,2,0,2,8,42350.3942358611
154,0,1919,2619,0,15378,486,100,5,0,8,2,0,2,8,42256.9191832207
155,0,1919,2624,0,15426,466,100,5,0,8,2,0,2,8,42182.4025247361
156,0,1919,2629,0,15473,442,100,5,0,8,2,0,2,8,42125.8922420743
157,0,1919,2634,0,15519,414,100,5,0,8,2,0,2,8,42086.2266593201
158,0,1919,2639,0,15564,382,100,5,0,8,2,0,2,8,42061.9949437907
159,0,1919,2644,0,15609,346,100,5,0,8,2,0,2,8,42051.4776541616
160,0,1977,2649,0,15654,325,100,5,0,9,2,0,2,9,42049.1496658695
161,0,1977,2654,0,15696,286,100,5,0,9,2,0,2,9,42056.5258347492
162,0,1977,2659,0,15738,248,100,5,0,9,2,0,2,9,42071.3271165507
163,0,1977,2664,0,15780,213,100,5,0,9,2,0,2,9,42091.5582404713
164,0,1977,2669,0,15821,182,100,5,0,9,2,0,2,9,42115.3647464081
165,0,1977,2674,0,15862,158,100,5,0,9,2,0,2,9,42142.2095467354
166,0,1977,2679,0,15903,140,100,5,0,9,2,0,2,9,42171.5636734935
167,0,1977,2684,0,15943,128,100,5,0,9,2,0,2,9,42204.4046859966
168,0,1977,2688,0,15982,122,100,5,0,9,2,0,2,9,42242.6944212339
169,0,1977,2692,0,16020,117,100,5,0,9,2,0,2,8,42286.5968055675
170,0,2033,2695,0,16057,115,100,5,0,10,2,0,2,8,42334.9319111122
171,0,2033,2698,0,16091,113,100,5,0,10,2,0,2,8,42389.9964626945
172,0,2033,2701,0,16124,111,100,5,0,10,2,0,2,8,42451.2254706309
173,0,2033,2704,0,16156,109,100,5,0,10,2,0,2,8,42518.1062218726
174,0,2033,2707,0,16187,107,100,5,0,10,2,0,2,8,42590.1136480452
175,0,2033,2710,0,16217,105,100,5,0,10,2,0,2,8,42666.7041405783
176,0,2033,2713,0,16246,104,100,5,0,10,2,0,2,8,42747.8130618011
177,0,2033,2716,0,16274,103,100,5,0,10,2,0,2,8,42833.0321660931
178,0,2033,2719,0,16301,102,100,5,0,10,2,0,2,8,42921.9094509997
179,0,2033,2722,0,16327,100,100,5,0,10,2,0,2,7,43013.895385908
180,0,2088,2725,0,16352,100,100,5,0,11,2,0,2,7,43106.6299580092
181,0,2088,2728,0,16375,100,100,5,0,11,2,0,2,7,43202.7552028658
182,0,2088,2731,0,16396,100,100,5,0,11,2,0,2,7,43301.9327368537
183,0,2088,2734,0,16416,100,100,5,0,11,2,0,2,7,43403.9251187555
184,0,2088,2737,0,16436,100,100,5,0,11,2,0,2,7,43508.5454760002
185,0,2088,2740,0,16455,100,100,5,0,11,2,0,2,7,43615.5837908233
186,0,2088,2743,0,16473,100,100,5,0,11,2,0,2,7,43724.8460688085
187,0,2088,2746,0,16491,100,100,5,0,11,2,0,2,7,43836.1904989479
188,0,2088,2749,0,16508,99,100,5,0,11,2,0,2,7,43949.3571436301
189,0,2088,2752,0,16525,98,100,5,0,11,2,0,2,7,44064.1917327076
190,0,2141,2755,0,16541,112,100,5,0,12,2,0,2,8,44176.8852088807
191,0,2141,2758,0,16554,111,100,5,0,12,2,0,2,8,44290.9710743748
192,0,2141,2761,0,16567,109,100,5,0,12,2,0,2,8,44405.994010682
193,0,2141,2764,0,16579,107,100,5,0,12,2,0,2,8,44521.6111812588
194,0,2141,2767,0,16591,106,100,5,0,12,2,0,2,8,44637.8664205434
195,0,2141,2770,0,16603,104,100,5,0,12,2,0,2,8,44754.157907164
196,0,2141,2773,0,16614,103,100,5,0,12,2,0,2,8,44870.651847069
197,0,2141,2776,0,16625,102,100,5,0,12,2,0,2,8,44987.1166412859
198,0,2141,2779,0,16635,101,100,5,0,12,2,0,2,8,45103.2899040259
199,0,2141,2782,0,16645,99,100,5,0,12,2,0,2,7,45218.8507394102
200,0,2141,2785,0,16655,114,100,5,0,12,2,0,2,8,45333.6081260874
201,0,2141,2788,0,16664,114,100,5,0,12,2,0,2,8,45448.3343066055
202,0,2141,2791,0,16673,114,100,5,0,12,2,0,2,8,45562.905400551
203,0,2141,2794,0,16681,114,100,5,0,12,2,0,2,8,45677.2183238273
204,0,2141,2797,0,16689,114,100,5,0,12,2,0,2,8,45791.2090329672
205,0,2141,2800,0,16697,114,100,5,0,12,2,0,2,8,45904.8156006094
206,0,2141,2803,0,16704,114,100,5,0,12,2,0,2,8,46017.9449434724
207,0,2141,2806,0,16711,114,100,5,0,12,2,0,2,8,46130.5452040594
208,0,2141,2809,0,16718,114,100,5,0,12,2,0,2,8,46242.6037186144
209,0,2141,2812,0,16724,114,100,5,0,12,2,0,2,8,46354.0593484929
210,0,2141,2815,0,16730,129,100,5,0,12,2,0,2,9,46464.0178494332
211,0,2141,2818,0,16735,129,100,5,0,12,2,0,2,9,46573.3428391414
212,0,2141,2821,0,16740,129,100,5,0,12,2,0,2,9,46681.9566726156
213,0,2141,2824,0,16746,129,100,5,0,12,2,0,2,9,46789.8972353803
214,0,2141,2826,0,16751,129,100,5,0,12,2,0,2,9,46897.1135261048
215,0,2141,2828,0,16756,129,100,5,0,12,2,0,2,9,47003.596163106
216,0,2141,2830,0,16761,129,100,5,0,12,2,0,2,9,47109.3393327305
217,0,2141,2832,0,16766,129,100,5,0,12,2,0,2,9,47214.3434117326
218,0,2141,2834,0,16771,129,100,5,0,12,2,0,2,9,47318.6154383113
219,0,2141,2836,0,16775,128,100,5,0,12,2,0,2,9,47422.0134546747
220,0,2193,2838,0,16779,127,100,5,0,13,2,0,2,9,47521.7826299697
221,0,2193,2840,0,16781,126,100,5,0,13,2,0,2,9,47620.7780265273
222,0,2193,2842,0,16783,125,100,5,0,13,2,0,2,9,47718.8006568711
223,0,2193,2844,0,16785,124,100,5,0,13,2,0,2,9,47815.8120296929
224,0,2193,2846,0,16787,123,100,5,0,13,2,0,2,9,47911.7537938379
225,0,2193,2848,0,16789,121,100,5,0,13,2,0,2,9,48006.1371079708
226,0,2193,2850,0,16791,120,100,5,0,13,2,0,2,9,48099.2579534525
227,0,2193,2852,0,16793,119,100,5,0,13,2,0,2,9,48190.9749898241
228,0,2193,2854,0,16795,118,100,5,0,13,2,0,2,9,48281.1589080013
229,0,2193,2856,0,16797,116,100,5,0,13,2,0,2,8,48369.6143510983
230,0,2244,2858,0,16799,131,100,5,0,14,2,0,2,9,48453.5620437568
231,0,2244,2860,0,16799,131,100,5,0,14,2,0,2,9,48536.7113293988
232,0,2244,2862,0,16798,131,100,5,0,14,2,0,2,9,48618.8081353351
233,0,2244,2864,0,16797,131,100,5,0,14,2,0,2,9,48699.8736399551
234,0,2244,2866,0,16796,131,100,5,0,14,2,0,2,9,48779.9175552025
235,0,2244,2868,0,16795,131,100,5,0,14,2,0,2,9,48859.1552940599
236,0,2244,2870,0,16795,131,100,5,0,14,2,0,2,9,48940.2292237209
237,0,2244,2870,0,16795,131,100,5,0,14,2,0,2,9,49022.9781462171
238,0,2244,2866,0,16795,131,100,5,0,14,2,0,2,9,49107.4338284952
239,0,2244,2859,0,16795,131,100,5,0,14,2,0,2,9,49193.6219721441
240,0,2295,2849,0,16795,130,100,5,0,15,2,0,2,9,49278.84806315
241,0,2295,2835,0,16794,129,100,5,0,15,2,0,2,9,49365.7144633207
242,0,2296,2818,0,16794,128,100,5,0,15,2,0,2,9,49454.0155304291
243,0,2297,2797,0,16794,127,100,5,0,15,2,0,2,9,49543.626770681
244,0,2298,2772,0,16795,126,100,5,0,15,2,0,2,9,49634.4475411883
245,0,2299,2744,0,16797,124,100,5,0,15,2,0,2,9,49726.3886177157
246,0,2300,2712,0,16800,123,100,5,0,15,2,0,2,9,49821.8272276803
247,0,2301,2674,0,16804,122,100,5,0,15,2,0,2,9,49920.4047448038
248,0,2302,2630,0,16809,121,100,5,0,15,2,0,2,9,50026.1981520342
249,0,2299,2579,0,16816,119,100,5,0,15,2,0,2,8,50139.3552216445
250,0,2342,2522,0,16826,133,100,5,0,16,2,0,2,9,50257.2490510279
251,0,2327,2458,0,16836,132,100,5,0,16,2,0,2,9,50381.9503712306
252,0,2306,2388,0,16849,131,100,5,0,16,2,0,2,9,50512.7360558912
253,0,2278,2312,0,16865,130,100,5,0,16,2,0,2,9,50648.8225449029
254,0,2244,2230,0,16884,129,100,5,0,16,2,0,2,9,50789.3757048327
255,0,2204,2143,0,16908,127,100,5,0,16,2,0,2,9,50933.1664716298
256,0,2158,2050,0,16936,126,100,5,0,16,2,0,2,9,51079.5751527611
257,0,2106,1953,0,16968,125,100,5,0,16,2,0,2,9,51227.5395356496
258,0,2048,1853,0,17005,124,100,5,0,16,2,0,2,9,51379.1506228336
259,0,1985,1749,0,17043,122,100,5,0,16,2,0,2,8,51611.2146909509
260,0,1974,1643,0,16995,138,100,5,0,17,2,0,2,9,51917.6431786648
261,0,1900,1534,0,16859,138,100,5,0,17,2,0,2,9,52284.1680218035
262,0,1821,1424,0,16650,138,99.8554481108563,5,0,17,2,0,2,9,52676.879301913
263,0,1739,1314,0,16396,138,97.632339746785,5,0,17,2,0,2,9,53067.5991042563
264,0,1654,1206,0,16120,138,95.294586780979,5,0,17,2,0,2,9,53455.0225112941
265,0,1569,1101,0,15818,138,92.8421892134383,5,0,17,2,0,2,9,53842.3834066326
266,0,1485,999,0,15482,138,90.2402552088526,4,0,17,2,0,2,9,54233.0477149718
267,0,1402,901,0,15109,138,87.4788156714186,4,0,17,2,0,2,9,54626.5847643548
268,0,1322,807,0,14687,138,84.5080251221214,4,0,17,2,0,2,9,55015.0661710664
269,0,1246,718,0,14223,138,81.3727444920746,4,0,17,2,0,2,9,55387.0569385823
270,0,1261,634,0,13724,163,78.1178347123916,4,0,18,2,0,2,10,55736.7652476219
271,0,1199,556,0,13186,164,75.2915960522381,4,0,18,2,0,2,10,56046.4222443135
272,0,1143,484,0,12631,165,71.8921343834114,3,0,18,2,0,2,10,56306.1969784848
273,0,1095,418,0,12067,166,68.5175954540923,3,0,18,2,0,2,10,56506.9627451778
274,0,1054,359,0,11501,167,65.2028710995913,3,0,18,2,0,2,10,56639.3545379321
275,0,1021,305,0,10945,168,62.0027913468249,3,0,18,2,0,2,10,56694.2107925683
276,0,994,257,0,10411,169,58.9721862227096,3,0,18,2,0,2,10,56662.0216027588
277,0,974,214,0,9916,170,56.1957930415711,3,0,18,2,0,2,10,56533.7318178873
278,0,960,177,0,9479,171,53.768318213538,3,0,18,2,0,2,10,56300.454137098
279,0,950,144,0,9125,171,51.7894526966404,3,0,18,2,0,2,10,55952.9535979174
280,0,1076,116,0,8886,212,50.433655667431,3,0,19,2,0,2,11,55492.0652145046
281,0,1075,92,0,8778,216,50.6479912271957,3,0,19,2,0,2,11,54908.6623865531
282,0,1076,72,0,8850,220,50.9321104575815,3,0,19,2,0,2,11,54211.6898155863
283,0,1079,55,0,9123,224,52.2430465556774,3,0,19,2,0,2,11,53423.9323418522
284,0,1095,43,0,9595,228,54.6356295484,3,0,19,2,0,2,11,52584.5582102229
285,0,1127,33,0,10232,231,57.9354002591965,3,0,19,2,0,2,11,51743.8393645987
286,0,1165,26,0,10978,235,61.8283321702722,3,0,19,2,0,2,11,50955.0857845705
287,0,1205,20,0,11762,239,65.9256305453095,3,0,19,2,0,2,11,50313.5044271971
288,0,1243,16,0,12459,242,69.5842887050145,4,0,19,2,0,2,11,49816.4850845133
289,0,1276,13,0,13055,244,72.7145847871598,4,0,19,2,0,2,10,49438.9229945614
290,0,1302,11,0,13564,274,75.3912870102682,4,0,19,2,0,2,11,49159.300655562
291,0,1327,9,0,13999,278,77.8237463862028,4,0,19,2,0,2,11,49004.4223377433
292,0,1350,7,0,14322,282,79.5583690559266,4,0,19,2,0,2,11,48990.3443868448
293,0,1370,6,0,14505,286,80.5851859236367,4,0,19,2,0,2,11,49107.1752926771
294,0,1388,6,0,14550,291,80.9241351809391,4,0,19,2,0,2,11,49341.9603924291
295,0,1405,6,0,14465,295,80.6051241152427,4,0,19,2,0,2,11,49678.2074833843
296,0,1421,6,0,14258,300,79.6779982055627,4,0,19,2,0,2,11,50099.1099114538
297,0,1436,5,0,13940,305,78.1876183830127,4,0,19,2,0,2,11,50586.113367461
298,0,1452,5,0,13524,310,76.2187219619181,4,0,19,2,0,2,11,51121.9304639132
299,0,1468,3,0,13019,315,73.7962316817865,4,0,18,1,0,1,10,51683.9344401825
300,0,1487,3,0,12602,350,71.049745788057,3,0,18,1,0,2,11,52272.7104811506
301,0,1507,3,0,11935,357,68.7967301365766,3,0,18,1,0,2,11,52853.9610543253
302,0,1530,2,0,11217,364,65.3623766324394,3,0,18,1,0,2,11,53411.33264871
303,0,1556,2,0,10460,373,61.7635330475526,3,0,18,1,0,2,11,53931.2585760009
304,0,1588,2,0,9671,385,58.0500448609311,3,0,18,1,0,2,11,54400.4930151678
305,0,1627,2,0,8857,397,54.2468348120825,3,0,18,1,0,2,11,54805.5150911332
306,0,1664,2,0,8024,411,50.3489183531054,2,0,18,1,0,2,11,55133.5885354173
307,0,1695,2,0,7181,428,46.3862027714086,2,0,18,1,0,2,11,55372.3962710597
308,0,1724,2,0,6336,453,42.4434253813179,1,0,18,1,0,2,11,55511.3600249703
309,0,1752,0,0,5496,479,38.5156016349317,1,0,18,0,0,2,10,55537.8675170968
310,0,1781,117,76,4958,513,34.7173761339846,1,0,18,1,1,3,10,55470.1327993227
311,0,1811,119,86,4115,548,33.2917954341541,1,0,18,1,1,3,10,55260.0697952746
312,0,1843,120,98,3324,590,29.7826737114944,1,0,18,1,1,3,10,54901.7677906936
313,0,1878,121,113,2604,643,26.7121922041671,1,0,18,1,1,3,10,54391.326976551
314,0,1918,122,132,1975,704,24.1800418702024,1,0,18,1,1,3,10,53728.533755439
315,0,1964,123,157,1462,774,22.3307745987439,1,0,18,1,1,3,10,52921.6461585063
316,0,2018,124,188,1079,856,21.2590967999202,1,0,18,1,1,3,10,51993.3489254597
317,0,2081,125,227,824,934,20.8902402552089,1,0,18,1,1,3,10,50999.8534437986
