Year,Biomass1,Biomass2,Biomass3,Biomass4,Biomass5,Biomass6,PctShade,ShadeClass,NumCohorts1,NumCohorts2,NumCohorts3,NumCohorts4,NumCohorts5,NumCohorts6,DeadWoodyBio
42,3587,1134,604,1761,12597,1149,100,5,2,3,1,2,2,3,18499.1295354596
43,3607,1144,617,1784,12666,1166,100,5,2,3,1,2,2,3,19106.9245273337
44,3626,1154,630,1807,12732,1183,100,5,2,3,1,2,2,3,19698.8706264189
45,3643,1164,643,1830,12794,1200,100,5,2,3,1,2,2,3,20278.5414405676
46,3659,1173,656,1853,12851,1216,100,5,2,3,1,2,2,3,20846.0181284568
47,3675,1182,669,1876,12902,1231,100,5,2,3,1,2,2,3,21402.0617243683
48,3690,1191,682,1898,12946,1246,100,5,2,3,1,2,2,3,21945.6063571987
49,3704,1199,695,1920,12986,1261,100,5,2,3,1,2,2,3,22474.7890751208
50,3718,1207,707,1942,13023,1275,100,5,2,3,1,2,2,3,22990.5206644312
51,3731,1215,719,1964,13057,1289,100,5,2,3,1,2,2,3,23493.2008712501
52,3743,1223,731,1985,13088,1302,100,5,2,3,1,2,2,3,23982.7565890649
53,3755,1230,743,2006,13116,1315,100,5,2,3,1,2,2,3,24459.1647928755
54,3766,1237,755,2027,13142,1329,100,5,2,3,1,2,2,3,24922.3870146279
55,3777,1244,767,2047,13166,1342,100,5,2,3,1,2,2,3,25372.4940937613
56,3787,1251,778,2067,13188,1355,100,5,2,3,1,2,2,3,25809.5398071025
57,3797,1258,789,2086,13208,1368,100,5,2,3,1,2,2,3,26233.6501447622
58,3806,1264,800,2104,13227,1381,100,5,2,3,1,2,2,3,26644.9089670615
59,3815,1270,810,2121,13244,1393,100,5,2,3,1,2,2,3,27043.4276383693
60,3823,1324,820,2138,13260,1405,100,5,2,4,1,2,2,3,27424.474856654
61,3831,1330,830,2154,13275,1417,100,5,2,4,1,2,2,3,27794.3756515004
62,3839,1336,840,2170,13289,1429,100,5,2,4,1,2,2,3,28151.7716896706
63,3846,1341,849,2185,13302,1441,100,5,2,4,1,2,2,3,28497.2457889669
64,3853,1346,858,2200,13314,1453,100,5,2,4,1,2,2,3,28830.8858025629
65,3860,1351,867,2214,13326,1465,100,5,2,4,1,2,2,3,29152.9600778269
66,3866,1356,876,2228,13337,1477,100,5,2,4,1,2,2,3,29463.6898948869
67,3872,1361,884,2241,13347,1488,100,5,2,4,1,2,2,3,29763.2976266206
68,3878,1366,892,2254,13357,1499,100,5,2,4,1,2,2,3,30052.0285227654
69,3884,1371,900,2266,13366,1510,100,5,2,4,1,2,2,3,30330.0533561771
70,3890,1375,908,2277,13375,1535,100,5,2,4,1,2,2,4,30596.103525242
71,3895,1379,915,2288,13384,1547,100,5,2,4,1,2,2,4,30852.2181756284
72,3900,1383,922,2298,13392,1559,100,5,2,4,1,2,2,4,31098.2951491179
73,3905,1387,929,2308,13400,1571,100,5,2,4,1,2,2,4,31334.610075998
74,3910,1391,936,2318,13407,1583,100,5,2,4,1,2,2,4,31561.3887427807
75,3915,1395,942,2328,13414,1594,100,5,2,4,1,2,2,4,31778.8532796206
76,3919,1399,948,2337,13421,1605,100,5,2,4,1,2,2,4,31987.3001111488
77,3923,1403,954,2346,13428,1616,100,5,2,4,1,2,2,4,32186.9629636271
78,3927,1406,960,2355,13434,1628,100,5,2,4,1,2,2,4,32377.9403112681
79,3931,1409,966,2363,13440,1640,100,5,2,4,1,2,2,4,32560.5055605342
80,3935,1456,972,2371,13446,1665,100,5,2,5,1,2,2,5,32728.3929050733
81,3939,1459,977,2379,13452,1677,100,5,2,5,1,2,2,5,32889.4314180361
82,3942,1462,982,2387,13457,1689,100,5,2,5,1,2,2,5,33042.6920851976
83,3945,1465,987,2394,13462,1701,100,5,2,5,1,2,2,5,33188.6327675548
84,3948,1468,992,2400,13467,1712,100,5,2,5,1,2,2,5,33327.3829737133
85,3951,1471,997,2406,13472,1723,100,5,2,5,1,2,2,5,33459.1405704417
86,3954,1474,1002,2412,13476,1734,100,5,2,5,1,2,2,5,33584.140943219
87,3957,1477,1006,2418,13480,1745,100,5,2,5,1,2,2,5,33702.570065477
88,3960,1480,1010,2424,13484,1757,100,5,2,5,1,2,2,5,33814.5445342458
89,3963,1482,1014,2429,13488,1769,100,5,2,5,1,2,2,5,33920.3089181734
90,3966,1484,1018,2434,13492,1793,100,5,2,5,1,2,2,6,34018.5621913613
91,3969,1486,1022,2439,13496,1805,100,5,2,5,1,2,2,6,34111.1544314382
92,3972,1488,1026,2444,13499,1817,100,5,2,5,1,2,2,6,34198.0450803186
93,3974,1490,1030,2449,13502,1829,100,5,2,5,1,2,2,6,34279.4758759718
94,3976,1492,1034,2454,13505,1841,100,5,2,5,1,2,2,6,34355.5908451459
95,3978,1494,1038,2459,13508,1853,100,5,2,5,1,2,2,6,34426.591289601
96,3980,1496,1041,2464,13511,1865,100,5,2,5,1,2,2,6,34492.632540245
97,3982,1498,1044,2468,13514,1877,100,5,2,5,1,2,2,6,34553.9233962587
98,3984,1500,1047,2472,13516,1889,100,5,2,5,1,2,2,6,34610.614226563
99,3986,1502,1050,2476,13518,1901,100,5,2,5,1,2,2,6,34662.8387426806
100,3988,1546,1053,2480,13520,1925,100,5,2,6,1,2,2,7,34704.1152694209
101,3990,1548,1056,2484,13522,1935,100,5,2,6,1,2,2,7,34742.2717488186
102,3992,1550,1059,2488,13524,1945,100,5,2,6,1,2,2,7,34776.7582376772
103,3994,1551,1062,2492,13526,1955,100,5,2,6,1,2,2,7,34807.7705396808
104,3996,1552,1065,2496,13528,1965,100,5,2,6,1,2,2,7,34835.4109645595
105,3998,1553,1068,2500,13530,1975,100,5,2,6,1,2,2,7,34859.7882663859
106,4000,1554,1071,2504,13531,1985,100,5,2,6,1,2,2,7,34881.0305123215
107,4002,1555,1074,2507,13532,1995,100,5,2,6,1,2,2,7,34899.3101543011
108,4004,1556,1077,2510,13533,2005,100,5,2,6,1,2,2,7,34914.7742724057
109,4006,1557,1079,2513,13534,2014,100,5,2,6,1,2,2,7,34927.6138379194
110,4007,1558,1081,2516,13535,2023,100,5,2,6,1,2,2,7,34937.9787972145
111,4008,1559,1083,2519,13536,2032,100,5,2,6,1,2,2,7,34945.9502394066
112,4009,1560,1085,2522,13536,2041,100,5,2,6,1,2,2,7,34951.6292084762
113,4010,1561,1087,2525,13536,2050,100,5,2,6,1,2,2,7,34955.0945514098
114,4011,1562,1089,2528,13536,2059,100,5,2,6,1,2,2,7,34956.4241127915
115,4012,1563,1091,2531,13536,2067,100,5,2,6,1,2,2,7,34955.7755259774
116,4013,1564,1093,2534,13536,2075,100,5,2,6,1,2,2,7,34953.2105926196
117,4014,1565,1095,2537,13536,2083,100,5,2,6,1,2,2,7,34948.7986021535
118,4015,1566,1097,2540,13536,2091,100,5,2,6,1,2,2,7,34942.6667983284
119,4016,1567,1099,2542,13536,2099,100,5,2,6,1,2,2,7,34934.8414471672
120,4017,1609,1101,2544,13536,2107,100,5,2,7,1,2,2,7,34920.1491314792
121,4018,1610,1103,2546,13536,2115,100,5,2,7,1,2,2,7,34904.5595831165
122,4019,1611,1105,2548,13535,2122,100,5,2,7,1,2,2,7,34887.6257459124
123,4020,1612,1107,2550,13534,2129,100,5,2,7,1,2,2,7,34869.4519895624
124,4021,1613,1109,2552,13533,2136,100,5,2,7,1,2,2,7,34850.0835950602
125,4022,1614,1111,2554,13532,2143,100,5,2,7,1,2,2,7,34829.569884144
126,4023,1615,1113,2556,13530,2150,100,5,2,7,1,2,2,7,34807.9766418972
127,4024,1616,1115,2558,13528,2157,100,5,2,7,1,2,2,7,34785.3468258116
128,4025,1617,1117,2560,13526,2163,100,5,2,7,1,2,2,7,34761.8088941692
129,4026,1618,1119,2562,13524,2169,100,5,2,7,1,2,2,7,34737.3960153387
130,4027,1659,1121,2563,13522,2186,100,5,2,8,1,2,2,8,34705.5317508398
131,4028,1660,1123,2564,13520,2192,100,5,2,8,1,2,2,8,34680.2367042775
132,4029,1660,1125,2565,13518,2192,100,5,2,8,1,2,2,8,34686.8366495469
133,4008,1660,1127,2566,13516,2180,100,5,2,8,1,2,2,8,34730.2841545994
134,3958,1661,1129,2569,13514,2155,100,5,2,8,1,2,2,8,34829.4340594578
135,3876,1663,1131,2558,13513,2117,100,5,2,8,1,2,2,8,34992.9172142224
136,3760,1666,1134,2529,13514,2061,100,5,2,8,1,2,2,8,35221.6682808137
137,3608,1670,1139,2479,13518,1987,100,5,2,8,1,2,2,8,35512.7254608587
138,3422,1676,1145,2408,13524,1895,100,5,2,8,1,2,2,8,35857.9840839743
139,3204,1684,1153,2315,13534,1786,100,5,2,8,1,2,2,8,36251.4345024562
140,2960,1740,1162,2195,13546,1660,100,5,2,9,1,2,2,8,36670.9593447614
141,2697,1753,1173,2051,13562,1521,100,5,2,9,1,2,2,8,37104.1575032957
142,2423,1768,1185,1887,13581,1375,100,5,2,9,1,2,2,8,37528.020859935
143,2148,1784,1198,1711,13602,1227,100,5,2,9,1,2,2,8,37902.9869026415
144,1887,1801,1212,1530,13638,1084,100,5,2,9,1,2,2,8,38212.0426951332
145,1651,1816,1225,1354,13686,952,100,5,2,9,1,2,2,8,38445.7957615857
146,1449,1830,1237,1190,13745,835,100,5,2,9,1,2,2,8,38607.8458028841
147,1282,1841,1248,1041,13811,733,99.4716379224404,5,2,9,1,2,2,8,38698.4549406279
148,1141,1850,1257,909,13900,643,98.1955936596551,5,2,9,1,2,2,8,38738.1382777623
149,1006,1857,1264,778,14017,557,97.0940085734224,5,1,9,1,1,2,7,38741.3959465108
150,886,1927,1270,670,14155,482,96.3313727444921,5,1,10,1,1,2,7,38764.8358241554
151,751,1932,1275,554,14308,405,95.82793340644,5,1,10,1,1,2,7,38787.1343744637
152,607,1937,1281,436,14483,330,95.0752666733127,5,1,10,1,1,2,7,38796.4119250051
153,463,1942,1286,323,14678,260,94.4671518293291,5,1,10,1,1,2,7,38781.8523932251
154,328,1947,1291,221,14887,200,94.0783570930117,5,1,10,1,1,2,7,38736.1333477336
155,211,1951,1296,137,15103,152,93.9587279433755,5,1,10,1,1,2,7,38658.6338795864
156,120,1954,1300,75,15318,117,94.1282025720267,5,1,10,1,1,2,7,38557.0019623738
157,57,1956,1303,34,15523,95,94.5469045957532,5,1,10,1,1,2,7,38444.8270200191
158,21,1957,1306,12,15711,84,95.1600039876383,5,1,10,1,1,2,7,38338.9602516861
159,0,1957,1308,0,15879,78,95.8129797627355,5,0,10,1,0,2,6,38249.3499250541
160,0,1957,1310,0,16028,96,96.5656464958628,5,0,10,1,0,2,7,38198.7481393264
161,0,1957,1312,0,16157,96,97.3083441331871,5,0,10,1,0,2,7,38180.0674878253
162,0,1958,1314,0,16272,96,97.8965207855647,5,0,10,1,0,2,7,38189.051483566
163,0,1959,1316,0,16377,96,98.4348519589273,5,0,10,1,0,2,7,38222.3021226012
164,0,1960,1318,0,16472,96,98.9233376532748,5,0,10,1,0,2,7,38277.0078229996
165,0,1961,1320,0,16559,96,99.3719469644103,5,0,10,1,0,2,7,38350.8681694962
166,0,1962,1323,0,16640,96,99.7956335360383,5,0,10,1,0,2,7,38442.0020379212
167,0,1964,1326,0,16715,96,100,5,0,10,1,0,2,7,38548.7165432176
168,0,1966,1329,0,16784,96,100,5,0,10,1,0,2,7,38669.4964565077
169,0,1968,1332,0,16848,96,100,5,0,10,1,0,2,7,38802.9969907188
170,0,2029,1335,0,16907,113,100,5,0,11,1,0,2,8,38945.7901529883
171,0,2031,1338,0,16957,113,100,5,0,11,1,0,2,8,39097.7289140138
172,0,2033,1341,0,17005,113,100,5,0,11,1,0,2,8,39257.1979853533
173,0,2035,1344,0,17051,113,100,5,0,11,1,0,2,8,39423.4770618507
174,0,2037,1347,0,17095,113,100,5,0,11,1,0,2,8,39595.8460999397
175,0,2039,1350,0,17138,113,100,5,0,11,1,0,2,8,39773.6952180078
176,0,2041,1353,0,17178,113,100,5,0,11,1,0,2,8,39956.371477495
177,0,2043,1356,0,17217,113,100,5,0,11,1,0,2,8,40143.3359128387
178,0,2045,1358,0,17255,112,100,5,0,11,1,0,2,8,40334.0497292465
179,0,2047,1360,0,17292,111,100,5,0,11,1,0,2,8,40528.0474800223
180,0,2049,1362,0,17327,126,100,5,0,11,1,0,2,9,40723.1956696102
181,0,2051,1364,0,17361,124,100,5,0,11,1,0,2,9,40920.5552745531
182,0,2053,1366,0,17394,122,100,5,0,11,1,0,2,9,41119.5862958207
183,0,2055,1368,0,17426,120,100,5,0,11,1,0,2,9,41319.7977340378
184,0,2057,1370,0,17456,119,100,5,0,11,1,0,2,9,41521.0135711527
185,0,2058,1372,0,17485,117,100,5,0,11,1,0,2,9,41722.4835385044
186,0,2059,1374,0,17513,116,100,5,0,11,1,0,2,9,41924.1343675782
187,0,2060,1376,0,17540,115,100,5,0,11,1,0,2,9,42125.5606627967
188,0,2061,1378,0,17566,114,100,5,0,11,1,0,2,9,42326.3647055572
189,0,2062,1380,0,17591,112,100,5,0,11,1,0,2,8,42526.0706093503
190,0,2063,1382,0,17615,112,100,5,0,11,1,0,2,8,42725.094021457
191,0,2064,1384,0,17638,112,100,5,0,11,1,0,2,8,42923.2084368014
192,0,2065,1386,0,17660,112,100,5,0,11,1,0,2,8,43120.2255236363
193,0,2066,1388,0,17681,112,100,5,0,11,1,0,2,8,43315.8868163717
194,0,2067,1390,0,17701,112,100,5,0,11,1,0,2,8,43510.0967062697
195,0,2068,1392,0,17720,112,100,5,0,11,1,0,2,8,43702.7176762968
196,0,2069,1394,0,17738,112,100,5,0,11,1,0,2,8,43893.5987795102
197,0,2070,1396,0,17756,112,100,5,0,11,1,0,2,8,44085.0145470858
198,0,2071,1398,0,17772,112,100,5,0,11,1,0,2,8,44277.0458263184
199,0,2072,1400,0,17788,112,100,5,0,11,1,0,2,8,44469.6100102193
200,0,2127,1402,0,17803,127,100,5,0,12,1,0,2,9,44658.7669757292
201,0,2128,1404,0,17815,127,100,5,0,12,1,0,2,9,44847.9284398035
202,0,2129,1406,0,17826,127,100,5,0,12,1,0,2,9,45037.2885475444
203,0,2130,1408,0,17836,127,100,5,0,12,1,0,2,9,45226.7537651538
204,0,2131,1410,0,17845,127,100,5,0,12,1,0,2,9,45416.2775000955
205,0,2132,1412,0,17854,127,100,5,0,12,1,0,2,9,45605.8003701535
206,0,2133,1414,0,17862,127,100,5,0,12,1,0,2,9,45795.2361779783
207,0,2134,1416,0,17869,127,100,5,0,12,1,0,2,9,45984.5634783842
208,0,2135,1418,0,17876,127,100,5,0,12,1,0,2,9,46173.7898306136
209,0,2136,1420,0,17882,126,100,5,0,12,1,0,2,9,46362.820967457
210,0,2137,1422,0,17887,125,100,5,0,12,1,0,2,9,46551.560526359
211,0,2138,1424,0,17891,124,100,5,0,12,1,0,2,9,46739.966108709
212,0,2139,1426,0,17895,123,100,5,0,12,1,0,2,9,46927.9768693678
213,0,2140,1428,0,17898,122,100,5,0,12,1,0,2,9,47115.5438514664
214,0,2141,1430,0,17901,121,100,5,0,12,1,0,2,9,47302.5938622682
215,0,2142,1432,0,17903,119,100,5,0,12,1,0,2,9,47488.6432301138
216,0,2143,1434,0,17904,118,100,5,0,12,1,0,2,9,47673.9420338434
217,0,2144,1436,0,17905,117,100,5,0,12,1,0,2,9,47858.381944102
218,0,2145,1438,0,17905,116,100,5,0,12,1,0,2,9,48041.8409179427
219,0,2146,1440,0,17904,113,100,5,0,12,1,0,2,8,48224.0190288399
220,0,2147,1442,0,17903,112,100,5,0,12,1,0,2,8,48405.6002409733
221,0,2148,1444,0,17901,111,100,5,0,12,1,0,2,8,48586.593622043
222,0,2149,1446,0,17898,110,100,5,0,12,1,0,2,8,48766.9667349049
223,0,2150,1448,0,17894,109,100,5,0,12,1,0,2,8,48946.6757260563
224,0,2151,1450,0,17890,108,100,5,0,12,1,0,2,8,49125.6719495038
225,0,2152,1452,0,17885,106,100,5,0,12,1,0,2,8,49303.4779512048
226,0,2153,1454,0,17879,105,100,5,0,12,1,0,2,8,49480.3478956587
227,0,2154,1456,0,17873,104,100,5,0,12,1,0,2,8,49656.2090619624
228,0,2155,1458,0,17866,103,100,5,0,12,1,0,2,8,49830.9296783131
229,0,2156,1460,0,17858,101,100,5,0,12,1,0,2,7,50004.3157208953
230,0,2210,1462,0,17849,115,100,5,0,13,1,0,2,8,50173.1270967696
231,0,2211,1464,0,17837,114,100,5,0,13,1,0,2,8,50341.0851377228
232,0,2212,1466,0,17825,113,100,5,0,13,1,0,2,8,50507.3609806947
233,0,2213,1468,0,17813,112,100,5,0,13,1,0,2,8,50669.9512857188
234,0,2214,1470,0,17804,111,100,5,0,13,1,0,2,8,50829.1688097468
235,0,2215,1472,0,17797,109,100,5,0,13,1,0,2,8,50984.7144660837
236,0,2216,1474,0,17791,108,100,5,0,13,1,0,2,8,51138.9636445788
237,0,2217,1474,0,17787,107,100,5,0,13,1,0,2,8,51292.7331479396
238,0,2218,1471,0,17785,106,100,5,0,13,1,0,2,8,51446.0037802817
239,0,2219,1465,0,17785,104,100,5,0,13,1,0,2,7,51598.6808820913
240,0,2273,1455,0,17786,118,100,5,0,14,1,0,2,8,51747.7925260636
241,0,2274,1441,0,17787,117,100,5,0,14,1,0,2,8,51897.2107369789
242,0,2275,1424,0,17789,116,100,5,0,14,1,0,2,8,52046.7355287821
243,0,2276,1403,0,17793,115,100,5,0,14,1,0,2,8,52196.3737821059
244,0,2277,1378,0,17799,114,100,5,0,14,1,0,2,8,52346.0885870144
245,0,2278,1349,0,17807,112,100,5,0,14,1,0,2,8,52495.4099867401
246,0,2279,1317,0,17816,111,100,5,0,14,1,0,2,8,52644.5740366672
247,0,2281,1281,0,17826,110,100,5,0,14,1,0,2,8,52793.3289692766
248,0,2283,1241,0,17838,109,100,5,0,14,1,0,2,8,52943.4369272526
249,0,2283,1198,0,17853,107,100,5,0,14,1,0,2,7,53098.0442266675
250,0,2331,1151,0,17870,107,100,5,0,15,1,0,2,7,53254.870249381
251,0,2318,1101,0,17887,107,100,5,0,15,1,0,2,7,53415.879136181
252,0,2299,1048,0,17907,107,100,5,0,15,1,0,2,7,53580.4796503935
253,0,2273,992,0,17930,107,100,5,0,15,1,0,2,7,53748.077999302
254,0,2241,933,0,17956,107,100,5,0,15,1,0,2,7,53918.0137991045
255,0,2202,872,0,17985,107,100,5,0,15,1,0,2,7,54089.5513815521
256,0,2156,810,0,18018,107,100,5,0,15,1,0,2,7,54261.9919803816
257,0,2104,747,0,18053,107,100,5,0,15,1,0,2,7,54434.4679476494
258,0,2046,683,0,18093,107,100,5,0,15,1,0,2,7,54606.2064644746
259,0,1982,619,0,18136,107,100,5,0,15,1,0,2,7,54850.2622547539
260,0,1911,556,0,18101,123,100,5,0,15,1,0,2,8,55174.2121336628
261,0,1835,494,0,17972,123,100,5,0,15,1,0,2,8,55563.2096145866
262,0,1753,434,0,17765,123,100,5,0,15,1,0,2,8,55990.7877431697
263,0,1667,377,0,17499,123,98.0261190310039,5,0,15,1,0,2,8,56428.3688087298
264,0,1578,324,0,17198,123,95.817964310637,5,0,15,1,0,2,8,56864.1890294929
265,0,1489,275,0,16869,123,93.490180440634,5,0,15,1,0,2,8,57304.0122773093
266,0,1400,230,0,16501,123,90.9879373940784,4,0,15,1,0,2,8,57772.3514596616
267,0,1312,190,0,16063,123,88.1666832818263,4,0,15,1,0,2,8,58256.6625508873
268,0,1227,155,0,15563,123,85.076263582893,4,0,15,1,0,2,8,58744.8419309193
269,0,1146,124,0,15007,123,81.7465855846875,4,0,15,1,0,2,8,59224.7678595753
270,0,1071,98,0,14404,122,78.2324793141262,4,0,15,1,0,2,8,59685.4396175616
271,0,1002,77,0,13759,121,74.5638520586183,4,0,15,1,0,2,8,60116.5382668478
272,0,941,60,0,13078,120,70.7755956534742,3,0,15,1,0,2,8,60508.351833319
273,0,887,46,0,12368,119,66.8926328382016,3,0,15,1,0,2,8,60851.3420175215
274,0,841,35,0,11634,118,62.9448709002094,3,0,15,1,0,2,8,61136.4076126207
275,0,803,26,0,10883,117,58.9622171269066,3,0,15,1,0,2,8,61354.6829463206
276,0,772,20,0,10122,116,54.9795633536038,3,0,15,1,0,2,8,61497.7545924274
277,0,747,15,0,9359,117,51.0318014156116,2,0,15,1,0,2,8,61556.4202654994
278,0,728,12,0,8603,120,47.168776791945,2,0,15,1,0,2,8,61522.233290789
279,0,714,9,0,7868,125,43.4453195095205,1,0,15,1,0,2,7,61386.1368814339
280,0,703,114,70,7170,132,39.9361977868607,1,0,15,2,1,2,7,61149.6730753094
281,0,695,115,78,6510,139,37.5685375336457,1,0,15,2,1,2,7,60793.3296934348
282,0,689,116,88,5936,146,34.7672216129997,1,0,15,2,1,2,7,60313.4502208709
283,0,684,117,100,5476,154,32.5540823447313,1,0,15,2,1,2,7,59712.7914358486
284,0,679,119,114,5151,165,31.0437643305752,1,0,15,2,1,2,7,59004.9506500544
285,0,675,121,131,4973,179,30.3010666932509,1,0,15,2,1,2,7,58218.4107124848
286,0,671,123,150,4928,193,30.2312830226298,1,0,15,2,1,2,7,57392.9438030779
287,0,666,124,172,4979,208,30.6499850463563,1,0,15,2,1,2,7,56568.9885948285
288,0,663,126,196,5081,225,31.3577908483701,1,0,15,2,1,2,7,55782.3790398286
289,0,660,128,221,5188,242,32.0955039377928,1,0,15,2,1,2,7,55055.5924404213
290,111,657,252,247,5563,313,32.7135878775795,1,1,15,3,1,3,8,54435.0212148659
291,132,654,259,272,5507,333,35.6744093310737,1,1,15,3,1,3,8,53876.0376793418
292,156,651,265,300,5384,356,35.4501046755059,1,1,15,3,1,3,8,53370.0631693179
293,185,648,272,331,5192,380,34.9317116937494,1,1,15,3,1,3,8,52908.0712404333
294,219,645,278,364,4931,405,34.1042767420995,1,1,15,3,1,3,8,52476.1988754635
295,260,643,284,399,4606,432,33.0176452995713,1,1,15,3,1,3,8,52060.4658356993
296,310,641,290,436,4223,463,31.7166782972784,1,1,15,3,1,3,8,51647.1957423502
297,371,637,295,473,3792,496,30.2262984747283,1,1,15,3,1,3,8,51223.8386846463
298,447,634,299,507,3326,534,28.6461967899512,1,1,15,3,1,3,8,50776.1727019761
299,542,629,301,537,2838,577,27.0361878177649,1,1,14,2,1,2,8,50269.7403610251
300,662,626,440,664,2354,684,25.665437144851,1,1,14,3,2,2,9,49710.7587481203
301,803,623,446,715,1878,740,25.9445718273353,1,1,14,3,2,2,9,49056.2878889632
302,976,620,452,788,1456,800,25.3813179144652,1,1,14,3,2,2,9,48315.3823298232
303,1184,617,458,867,1110,866,25.4311633934802,1,1,14,3,2,2,9,47503.7303074541
304,1425,614,465,938,851,934,26.0542318811684,1,1,14,3,2,2,9,46645.7708215522
305,1688,611,473,979,678,997,27.0461569135679,1,1,14,3,2,2,9,45765.6878517093
306,1956,609,481,991,577,1045,28.2075565746187,1,1,14,3,2,2,9,44879.0358401292
307,2205,607,490,994,526,1078,29.4088326188815,1,1,14,3,2,2,9,44039.5444377558
308,2418,605,501,995,508,1098,30.5303558967202,1,1,14,3,2,2,9,43231.8463689554
309,2588,602,512,999,509,1126,31.5820955039378,1,1,14,3,2,2,8,42460.3568279972
310,2718,600,526,1084,816,1163,32.5540823447313,1,1,14,3,3,3,8,41739.2045478645
311,2770,598,544,1102,837,1198,35.1360781577111,1,1,14,3,3,3,8,41023.3486514566
312,2809,595,564,1125,861,1239,35.8538530555279,1,1,14,3,3,3,8,40317.8362564867
313,2837,592,588,1148,887,1277,36.5317515701326,1,1,14,3,3,3,8,39618.22213753
314,2857,589,615,1171,915,1318,37.2096500847373,1,1,14,3,3,3,8,38922.7275565325
315,2871,587,647,1194,946,1354,37.877579503539,1,1,14,3,3,3,8,38229.8029459808
316,2880,586,683,1217,979,1389,38.5504934702422,1,1,14,3,3,3,8,37539.5497363631
