Year,Biomass1,Biomass2,Biomass3,Biomass4,Biomass5,Biomass6,PctShade,ShadeClass,NumCohorts1,NumCohorts2,NumCohorts3,NumCohorts4,NumCohorts5,NumCohorts6,DeadWoodyBio
42,2763,1022,913,1779,12828,1231,100,5,1,1,2,2,2,4,18788.0054206665
43,2763,1033,933,1804,12911,1251,100,5,1,1,2,2,2,4,19416.0676512865
44,2763,1044,953,1829,12990,1270,100,5,1,1,2,2,2,4,20027.6467822614
45,2763,1054,972,1854,13065,1289,100,5,1,1,2,2,2,4,20625.9305645532
46,2763,1064,991,1878,13136,1307,100,5,1,1,2,2,2,4,21212.0551270019
47,2763,1073,1010,1902,13201,1324,100,5,1,1,2,2,2,4,21786.7093317864
48,2763,1082,1030,1926,13259,1341,100,5,1,1,2,2,2,4,22350.4029149756
49,2763,1091,1050,1950,13310,1357,100,5,1,1,2,2,2,4,22903.3639040632
50,2763,1100,1070,1974,13354,1388,100,5,1,1,2,2,2,5,23444.7064554264
51,2763,1108,1090,1997,13390,1403,100,5,1,1,2,2,2,5,23972.6807607581
52,2763,1116,1110,2020,13423,1419,100,5,1,1,2,2,2,5,24487.4818395041
53,2763,1124,1130,2043,13453,1435,100,5,1,1,2,2,2,5,24989.0683170903
54,2763,1132,1150,2065,13480,1450,100,5,1,1,2,2,2,5,25477.3750109663
55,2763,1139,1170,2086,13505,1465,100,5,1,1,2,2,2,5,25952.388363131
56,2763,1146,1190,2106,13528,1479,100,5,1,1,2,2,2,5,26414.1667316361
57,2763,1153,1210,2126,13549,1493,100,5,1,1,2,2,2,5,26862.7833020361
58,2763,1160,1229,2145,13568,1507,100,5,1,1,2,2,2,5,27298.355200761
59,2763,1167,1249,2164,13586,1521,100,5,1,1,2,2,2,5,27720.820282762
60,2763,1173,1269,2182,13603,1550,100,5,1,1,2,2,2,6,28128.8058198313
61,2763,1179,1288,2200,13619,1565,100,5,1,1,2,2,2,6,28524.3487629137
62,2763,1185,1307,2216,13633,1580,100,5,1,1,2,2,2,6,28907.1471393269
63,2763,1191,1327,2232,13647,1594,100,5,1,1,2,2,2,6,29277.4379398417
64,2763,1196,1346,2247,13660,1608,100,5,1,1,2,2,2,6,29635.4234288065
65,2763,1201,1365,2262,13672,1622,100,5,1,1,2,2,2,6,29981.2785496433
66,2763,1206,1384,2276,13683,1636,100,5,1,1,2,2,2,6,30315.2206213087
67,2763,1211,1403,2290,13694,1650,100,5,1,1,2,2,2,6,30637.4824751689
68,2763,1216,1422,2303,13704,1664,100,5,1,1,2,2,2,6,30948.0883611185
69,2763,1221,1441,2316,13714,1678,100,5,1,1,2,2,2,6,31247.3124063612
70,2763,1225,1460,2328,13723,1705,100,5,1,1,2,2,2,7,31533.938508132
71,2763,1229,1479,2339,13732,1719,100,5,1,1,2,2,2,7,31809.8903093615
72,2763,1233,1497,2349,13740,1733,100,5,1,1,2,2,2,7,32075.1417040667
73,2763,1237,1515,2359,13748,1747,100,5,1,1,2,2,2,7,32329.9461099714
74,2763,1241,1533,2369,13755,1760,100,5,1,1,2,2,2,7,32574.4962397125
75,2763,1245,1552,2378,13762,1773,100,5,1,1,2,2,2,7,32808.9872781223
76,2763,1249,1570,2387,13769,1787,100,5,1,1,2,2,2,7,33033.8442318303
77,2763,1252,1588,2396,13775,1801,100,5,1,1,2,2,2,7,33249.2746594833
78,2763,1255,1606,2405,13781,1815,100,5,1,1,2,2,2,7,33455.492944068
79,2763,1258,1624,2413,13787,1829,100,5,1,1,2,2,2,7,33652.7553183927
80,2763,1261,1642,2421,13793,1857,100,5,1,1,2,2,2,8,33839.675269786
81,2763,1264,1659,2429,13798,1872,100,5,1,1,2,2,2,8,34018.2512041075
82,2763,1267,1675,2437,13803,1886,100,5,1,1,2,2,2,8,34188.4951551629
83,2763,1270,1691,2444,13808,1900,100,5,1,1,2,2,2,8,34350.7198868649
84,2763,1273,1707,2450,13813,1914,100,5,1,1,2,2,2,8,34505.0577866954
85,2763,1276,1723,2456,13817,1929,100,5,1,1,2,2,2,8,34651.6071913939
86,2763,1279,1739,2462,13821,1944,100,5,1,1,2,2,2,8,34790.6478118096
87,2763,1281,1754,2468,13825,1959,100,5,1,1,2,2,2,8,34922.3645008111
88,2763,1283,1768,2473,13829,1974,100,5,1,1,2,2,2,8,35047.0516751231
89,2763,1285,1782,2478,13833,1989,100,5,1,1,2,2,2,8,35164.8646292611
90,2763,1330,1796,2483,13836,2016,100,5,1,2,2,2,2,9,35269.4881541388
91,2763,1332,1810,2488,13839,2031,100,5,1,2,2,2,2,9,35368.5494757769
92,2763,1334,1823,2493,13842,2046,100,5,1,2,2,2,2,9,35461.2903030565
93,2763,1336,1836,2498,13845,2061,100,5,1,2,2,2,2,9,35548.0215702832
94,2763,1338,1848,2502,13848,2076,100,5,1,2,2,2,2,9,35628.9485805443
95,2763,1340,1860,2506,13850,2091,100,5,1,2,2,2,2,9,35704.1407333552
96,2763,1342,1871,2510,13852,2106,100,5,1,2,2,2,2,9,35773.8063061328
97,2763,1344,1882,2514,13854,2121,100,5,1,2,2,2,2,9,35838.0739003804
98,2763,1346,1893,2518,13856,2136,100,5,1,2,2,2,2,9,35897.0767840835
99,2763,1348,1904,2522,13858,2151,100,5,1,2,2,2,2,9,35950.9953201079
100,2763,1391,1914,2526,13860,2177,100,5,1,3,2,2,2,10,35993.5687079032
101,2763,1392,1924,2530,13862,2191,100,5,1,3,2,2,2,10,36032.6219586584
102,2763,1393,1934,2534,13863,2205,100,5,1,3,2,2,2,10,36067.327167689
103,2763,1394,1944,2537,13864,2219,100,5,1,3,2,2,2,10,36097.985006784
104,2763,1395,1953,2540,13865,2233,100,5,1,3,2,2,2,10,36124.7998532753
105,2763,1396,1961,2543,13866,2247,100,5,1,3,2,2,2,10,36147.884934437
106,2763,1397,1969,2546,13867,2261,100,5,1,3,2,2,2,10,36167.3424730145
107,2763,1398,1977,2549,13868,2275,100,5,1,3,2,2,2,10,36183.3025948203
108,2763,1399,1985,2551,13869,2289,100,5,1,3,2,2,2,10,36195.8262174135
109,2763,1400,1992,2553,13870,2303,100,5,1,3,2,2,2,10,36205.0812375162
110,2763,1401,1999,2555,13871,2317,100,5,1,3,2,2,2,10,36211.1536204495
111,2763,1402,2006,2557,13872,2331,100,5,1,3,2,2,2,10,36214.1353078782
112,2763,1403,2013,2559,13871,2345,100,5,1,3,2,2,2,10,36214.1592505459
113,2763,1404,2020,2561,13870,2358,100,5,1,3,2,2,2,10,36211.3884365476
114,2763,1405,2027,2563,13869,2371,100,5,1,3,2,2,2,10,36205.8943104779
115,2763,1406,2034,2565,13868,2384,100,5,1,3,2,2,2,10,36197.7558725681
116,2763,1407,2040,2567,13867,2397,100,5,1,3,2,2,2,10,36187.121361675
117,2763,1408,2046,2569,13866,2411,100,5,1,3,2,2,2,10,36173.9413374964
118,2763,1409,2052,2571,13865,2425,100,5,1,3,2,2,2,10,36158.3677751106
119,2763,1409,2058,2573,13864,2438,100,5,1,3,2,2,2,10,36140.5534183413
120,2763,1409,2064,2575,13863,2451,100,5,1,3,2,2,2,10,36120.5602051504
121,2763,1409,2070,2577,13862,2464,100,5,1,3,2,2,2,10,36098.4574563858
122,2763,1409,2076,2578,13861,2477,100,5,1,3,2,2,2,10,36074.3972244142
123,2763,1409,2082,2579,13860,2490,100,5,1,3,2,2,2,10,36048.434716118
124,2763,1409,2088,2580,13859,2503,100,5,1,3,2,2,2,10,36020.6331672113
125,2763,1409,2093,2581,13858,2515,100,5,1,3,2,2,2,10,35991.2184852029
126,2763,1409,2098,2582,13856,2528,100,5,1,3,2,2,2,10,35960.1345007183
127,2763,1409,2103,2583,13854,2540,100,5,1,3,2,2,2,10,35927.572158999
128,2763,1409,2107,2584,13852,2552,100,5,1,3,2,2,2,10,35893.5966956347
129,2763,1409,2111,2585,13850,2564,100,5,1,3,2,2,2,10,35858.2639671109
130,2763,1448,2115,2586,13848,2587,100,5,1,4,2,2,2,11,35814.9450556627
131,2763,1448,2119,2587,13846,2599,100,5,1,4,2,2,2,11,35777.0581178783
132,2763,1448,2123,2588,13844,2605,100,5,1,4,2,2,2,11,35772.4287452582
133,2739,1448,2127,2589,13842,2599,100,5,1,4,2,2,2,11,35804.3373554198
134,2686,1449,2132,2591,13840,2581,100,5,1,4,2,2,2,11,35891.3559926495
135,2601,1450,2138,2580,13839,2549,100,5,1,4,2,2,2,11,36042.9430416999
136,2481,1452,2146,2550,13840,2499,100,5,1,4,2,2,2,11,36260.5960044985
137,2324,1456,2157,2500,13843,2430,100,5,1,4,2,2,2,11,36541.6628971212
138,2130,1461,2171,2427,13849,2343,100,5,1,4,2,2,2,11,36878.3255747121
139,1902,1468,2188,2333,13858,2238,100,5,1,4,2,2,2,11,37264.2988550954
140,1646,1478,2209,2211,13870,2130,100,5,1,4,2,2,2,12,37680.1393823776
141,1370,1490,2233,2064,13885,1996,100,5,1,4,2,2,2,12,38103.7384911398
142,1087,1504,2260,1897,13903,1854,100,5,1,4,2,2,2,12,38509.4249346274
143,813,1519,2288,1718,13923,1711,100,5,1,4,2,2,2,12,38864.9554949283
144,564,1535,2317,1534,13948,1572,100,5,1,4,2,2,2,12,39143.4057356509
145,356,1549,2344,1355,13986,1443,100,5,1,4,2,2,2,12,39337.1295443542
146,198,1561,2369,1189,14032,1329,100,5,1,4,2,2,2,12,39449.2162653204
147,92,1570,2390,1039,14084,1229,100,5,1,4,2,2,2,12,39495.8087759081
148,33,1577,2407,905,14139,1141,100,5,1,4,2,2,2,12,39501.1870325335
149,0,1582,2421,773,14200,1054,99.8404944671518,5,0,4,2,1,2,11,39471.6877040198
150,0,1586,2433,664,14270,978,99.3470242249028,5,0,4,2,1,2,11,39462.1082043272
151,0,1589,2443,548,14349,897,98.8236466952447,5,0,4,2,1,2,11,39459.3700859656
152,0,1592,2453,431,14439,815,98.3451300967002,5,0,4,2,1,2,11,39456.0415804174
153,0,1595,2463,319,14539,735,97.9513508124813,5,0,4,2,1,2,11,39445.8983932042
154,0,1598,2473,218,14647,660,97.6772006778985,5,0,4,2,1,2,11,39425.0588964011
155,0,1601,2482,135,14760,592,97.5476024324594,5,0,4,2,1,2,11,39393.4310902974
156,0,1604,2490,73,14873,533,97.5625560761639,5,0,4,2,1,2,11,39354.7291173759
157,0,1606,2497,33,14984,482,97.7071079653075,5,0,4,2,1,2,11,39316.0540089099
158,0,1608,2504,12,15090,437,97.9513508124813,5,0,4,2,1,2,11,39285.1795790478
159,0,1609,2511,0,15190,393,98.2105473033596,5,0,4,2,0,2,10,39265.8465476484
160,0,1610,2516,0,15284,352,98.5046356295484,5,0,4,2,0,2,10,39267.1125839069
161,0,1611,2521,0,15373,309,98.7638321204267,5,0,4,2,0,2,10,39284.784045881
162,0,1612,2527,0,15458,267,99.013059515502,5,0,4,2,0,2,10,39315.8364499429
163,0,1614,2534,0,15539,228,99.2672714584787,5,0,4,2,0,2,10,39357.3686606983
164,0,1616,2541,0,15616,194,99.526467949357,5,0,4,2,0,2,10,39407.1508771233
165,0,1618,2548,0,15690,166,99.8006180839398,5,0,4,2,0,2,10,39463.524638985
166,0,1620,2554,0,15760,146,100,5,0,4,2,0,2,10,39526.1550444032
167,0,1621,2559,0,15826,133,100,5,0,4,2,0,2,10,39595.7870893565
168,0,1622,2564,0,15888,126,100,5,0,4,2,0,2,10,39673.8480417262
169,0,1623,2569,0,15946,120,100,5,0,4,2,0,2,9,39759.8256516458
170,0,1624,2574,0,16000,135,100,5,0,4,2,0,2,10,39853.5525663842
171,0,1625,2579,0,16051,133,100,5,0,4,2,0,2,10,39954.2630495329
172,0,1626,2584,0,16100,131,100,5,0,4,2,0,2,10,40061.1288652935
173,0,1627,2589,0,16147,129,100,5,0,4,2,0,2,10,40173.3078289662
174,0,1628,2594,0,16193,127,100,5,0,4,2,0,2,10,40290.0300156631
175,0,1629,2599,0,16237,125,100,5,0,4,2,0,2,10,40410.4747955144
176,0,1630,2604,0,16280,124,100,5,0,4,2,0,2,10,40536.3411268679
177,0,1631,2609,0,16321,123,100,5,0,4,2,0,2,10,40667.0646027225
178,0,1632,2614,0,16361,122,100,5,0,4,2,0,2,10,40802.130241299
179,0,1633,2619,0,16400,120,100,5,0,4,2,0,2,9,40940.9185882963
180,0,1634,2624,0,16437,120,100,5,0,4,2,0,2,9,41083.772614403
181,0,1635,2629,0,16473,120,100,5,0,4,2,0,2,9,41230.3549502842
182,0,1636,2634,0,16508,120,100,5,0,4,2,0,2,9,41380.3515002255
183,0,1637,2639,0,16541,120,100,5,0,4,2,0,2,9,41533.4555568676
184,0,1638,2644,0,16572,120,100,5,0,4,2,0,2,9,41689.3532281552
185,0,1639,2649,0,16602,120,100,5,0,4,2,0,2,9,41847.7891227882
186,0,1640,2654,0,16631,120,100,5,0,4,2,0,2,9,42008.5263223172
187,0,1641,2659,0,16659,120,100,5,0,4,2,0,2,9,42171.3535722605
188,0,1642,2664,0,16686,119,100,5,0,4,2,0,2,9,42336.0496986459
189,0,1644,2669,0,16712,118,100,5,0,4,2,0,2,9,42502.3685107017
190,0,1700,2674,0,16737,117,100,5,0,5,2,0,2,9,42667.1836359284
191,0,1701,2679,0,16759,116,100,5,0,5,2,0,2,9,42833.2509533767
192,0,1702,2684,0,16780,115,100,5,0,5,2,0,2,9,43000.353809134
193,0,1703,2689,0,16800,113,100,5,0,5,2,0,2,9,43168.0127118406
194,0,1704,2694,0,16819,112,100,5,0,5,2,0,2,9,43336.2799612576
195,0,1705,2699,0,16838,110,100,5,0,5,2,0,2,9,43504.5703089678
196,0,1706,2704,0,16856,109,100,5,0,5,2,0,2,9,43673.0347494024
197,0,1707,2708,0,16872,108,100,5,0,5,2,0,2,9,43841.4260563738
198,0,1708,2712,0,16888,107,100,5,0,5,2,0,2,9,44009.5756903565
199,0,1709,2716,0,16903,104,100,5,0,5,2,0,2,8,44177.0559315326
200,0,1764,2720,0,16918,103,100,5,0,6,2,0,2,8,44341.6153615818
201,0,1765,2724,0,16929,102,100,5,0,6,2,0,2,8,44506.0410559433
202,0,1766,2728,0,16940,101,100,5,0,6,2,0,2,8,44670.2239248805
203,0,1767,2732,0,16950,99,100,5,0,6,2,0,2,8,44833.7578075089
204,0,1768,2736,0,16960,98,100,5,0,6,2,0,2,8,44996.799914196
205,0,1769,2740,0,16969,96,100,5,0,6,2,0,2,8,45158.8116920067
206,0,1770,2744,0,16977,95,100,5,0,6,2,0,2,8,45320.0062683935
207,0,1771,2748,0,16985,94,100,5,0,6,2,0,2,8,45480.2403383608
208,0,1772,2752,0,16993,93,100,5,0,6,2,0,2,8,45639.3971917045
209,0,1773,2756,0,16999,90,100,5,0,6,2,0,2,7,45797.081040694
210,0,1827,2760,0,17005,89,100,5,0,7,2,0,2,7,45951.1277324334
211,0,1828,2764,0,17008,88,100,5,0,7,2,0,2,7,46104.3660173884
212,0,1829,2768,0,17011,87,100,5,0,7,2,0,2,7,46256.1334639821
213,0,1830,2772,0,17014,86,100,5,0,7,2,0,2,7,46406.2575690533
214,0,1831,2776,0,17017,85,100,5,0,7,2,0,2,7,46554.7162515267
215,0,1832,2780,0,17020,83,100,5,0,7,2,0,2,7,46701.0275512352
216,0,1833,2784,0,17023,82,100,5,0,7,2,0,2,7,46845.5002975506
217,0,1834,2788,0,17027,81,100,5,0,7,2,0,2,7,46988.0648372025
218,0,1835,2792,0,17031,80,100,5,0,7,2,0,2,7,47128.6102624066
219,0,1836,2796,0,17034,77,100,5,0,7,2,0,2,6,47266.8180738799
220,0,1837,2800,0,17038,91,100,5,0,7,2,0,2,7,47402.5952538281
221,0,1838,2804,0,17042,90,100,5,0,7,2,0,2,7,47536.8383872971
222,0,1839,2808,0,17045,89,100,5,0,7,2,0,2,7,47669.4337571031
223,0,1840,2812,0,17048,88,100,5,0,7,2,0,2,7,47800.3581663979
224,0,1841,2816,0,17051,87,100,5,0,7,2,0,2,7,47929.5743527402
225,0,1842,2820,0,17055,85,100,5,0,7,2,0,2,7,48056.6564565095
226,0,1843,2823,0,17059,84,100,5,0,7,2,0,2,7,48181.9516710372
227,0,1844,2826,0,17062,83,100,5,0,7,2,0,2,7,48305.312453366
228,0,1845,2829,0,17065,82,100,5,0,7,2,0,2,7,48426.6478022507
229,0,1846,2832,0,17068,80,100,5,0,7,2,0,2,6,48545.8056201735
230,0,1899,2835,0,17072,94,100,5,0,8,2,0,2,7,48659.7754732212
231,0,1900,2838,0,17073,93,100,5,0,8,2,0,2,7,48772.4337995592
232,0,1901,2841,0,17074,92,100,5,0,8,2,0,2,7,48883.5411461086
233,0,1902,2844,0,17075,91,100,5,0,8,2,0,2,7,48993.0928432162
234,0,1903,2847,0,17076,90,100,5,0,8,2,0,2,7,49101.0611932936
235,0,1904,2850,0,17077,88,100,5,0,8,2,0,2,7,49206.9921981149
236,0,1905,2853,0,17078,87,100,5,0,8,2,0,2,7,49313.9524764202
237,0,1906,2854,0,17079,86,100,5,0,8,2,0,2,7,49421.6885453003
238,0,1907,2852,0,17080,85,100,5,0,8,2,0,2,7,49530.0752113453
239,0,1908,2847,0,17082,83,100,5,0,8,2,0,2,6,49638.9318628809
240,0,1961,2839,0,17084,97,100,5,0,9,2,0,2,7,49745.3518084284
241,0,1962,2827,0,17084,96,100,5,0,9,2,0,2,7,49852.8839098588
242,0,1963,2811,0,17085,95,100,5,0,9,2,0,2,7,49961.3153965623
243,0,1964,2792,0,17086,94,100,5,0,9,2,0,2,7,50070.5122232834
244,0,1965,2769,0,17089,93,100,5,0,9,2,0,2,7,50180.4173981749
245,0,1966,2742,0,17093,91,100,5,0,9,2,0,2,7,50290.7748359494
246,0,1967,2711,0,17098,90,100,5,0,9,2,0,2,7,50404.1786676372
247,0,1968,2675,0,17104,89,100,5,0,9,2,0,2,7,50520.2316616722
248,0,1969,2631,0,17112,88,100,5,0,9,2,0,2,7,50642.4955708786
249,0,1967,2581,0,17122,86,100,5,0,9,2,0,2,6,50771.8233446516
250,0,1959,2525,0,17133,101,100,5,0,9,2,0,2,7,50907.6511974118
251,0,1945,2462,0,17146,101,100,5,0,9,2,0,2,7,51050.0450981432
252,0,1925,2392,0,17162,101,100,5,0,9,2,0,2,7,51198.3586873256
253,0,1899,2317,0,17181,101,100,5,0,9,2,0,2,7,51351.9146199167
254,0,1866,2236,0,17203,101,100,5,0,9,2,0,2,7,51509.9178535375
255,0,1827,2149,0,17230,101,100,5,0,9,2,0,2,7,51671.6147339071
256,0,1782,2057,0,17260,101,100,5,0,9,2,0,2,7,51836.0520315484
257,0,1730,1960,0,17294,101,100,5,0,9,2,0,2,7,52002.2753792205
258,0,1673,1860,0,17333,101,100,5,0,9,2,0,2,7,52169.4024939563
259,0,1610,1756,0,17377,101,100,5,0,9,2,0,2,7,52409.1247755527
260,0,1542,1650,0,17345,101,100,5,0,9,2,0,2,7,52723.43476426
261,0,1468,1541,0,17230,101,100,5,0,9,2,0,2,7,53099.174231617
262,0,1389,1431,0,17042,101,99.506529757751,5,0,9,2,0,2,7,53502.3535165646
263,0,1306,1321,0,16808,101,97.3781278038082,5,0,9,2,0,2,7,53908.7445838099
264,0,1221,1213,0,16547,101,95.1151430565248,5,0,9,2,0,2,7,54315.7237586747
265,0,1135,1107,0,16257,101,92.7125909679992,5,0,9,2,0,2,7,54748.4900069936
266,0,1049,1004,0,15907,101,90.0259196490878,4,0,9,2,0,2,7,55206.5872486529
267,0,965,905,0,15490,101,87.0351909081846,4,0,9,2,0,2,7,55678.0753334802
268,0,883,810,0,15013,101,83.7752965806001,4,0,9,2,0,2,7,56151.0211199375
269,0,806,720,0,14482,101,80.2960821453494,4,0,9,2,0,2,7,56614.3969598135
270,0,735,636,0,13904,125,76.6374239856445,4,0,9,2,0,2,8,57058.9223085981
271,0,670,557,0,13282,125,72.943873990629,3,0,9,2,0,2,8,57472.3287114427
272,0,613,484,0,12624,125,69.0160502442428,3,0,9,2,0,2,8,57845.3572174254
273,0,564,418,0,11936,125,65.0134582793341,3,0,9,2,0,2,8,58169.3594140951
274,0,523,359,0,11223,125,60.9610208354102,3,0,9,2,0,2,8,58435.8357520872
275,0,489,305,0,10491,125,56.8736915561759,3,0,9,2,0,2,8,58635.7932169307
276,0,462,257,0,9746,126,52.791346824843,2,0,9,2,0,2,8,58760.8716506741
277,0,441,214,0,8996,127,48.7389093809191,2,0,9,2,0,2,8,58802.2636751376
278,0,426,177,0,8251,133,44.7961319908284,2,0,9,2,0,2,8,58752.5533613108
279,0,415,145,0,7521,137,40.9630146545708,1,0,9,2,0,2,7,58602.6412020455
280,103,407,117,0,6822,143,37.3292792343734,1,1,9,2,0,2,7,58351.0366540052
281,122,402,93,0,6160,150,34.5279633137274,1,1,9,2,0,2,7,57983.4504786452
282,146,399,72,0,5572,158,31.6369255308544,1,1,9,2,0,2,7,57494.6189511749
283,177,397,55,0,5086,171,29.3390489482604,1,1,9,2,0,2,7,56884.8854877989
284,218,395,43,0,4727,184,27.7489781676802,1,1,9,2,0,2,7,56163.9713203889
285,270,394,33,0,4511,198,26.9464659555378,1,1,9,2,0,2,7,55354.2151370611
286,336,394,26,0,4433,218,26.9514505034393,1,1,9,2,0,2,7,54494.1446899429
287,417,393,20,0,4461,238,27.559565347423,1,1,9,2,0,2,7,53625.3086568394
288,513,393,16,0,4549,260,28.5664440235271,1,1,9,2,0,2,7,52786.9054941346
289,624,393,13,0,4646,281,29.6929518492673,1,1,9,2,0,2,6,52003.8615797856
290,748,575,135,81,5021,358,30.7646296480909,1,1,10,3,1,3,7,51341.9373806942
291,828,578,136,92,4935,385,34.6625461070681,1,1,10,3,1,3,7,50739.3702843851
292,911,580,137,105,4789,414,34.572824244841,1,1,10,3,1,3,7,50183.7180192181
293,1003,583,139,120,4577,447,34.2388595354401,1,1,10,3,1,3,7,49661.8092636467
294,1111,586,142,137,4299,482,33.6805901704715,1,1,10,3,1,3,7,49159.2002504073
295,1238,589,145,156,3963,518,32.9428770810487,1,1,10,3,1,3,7,48662.2501607847
296,1388,592,148,178,3575,561,32.1104575814974,1,1,10,3,1,3,7,48160.2556741963
297,1564,595,150,203,3148,606,31.2331771508324,1,1,10,3,1,3,7,47636.3443125073
298,1766,599,153,232,2697,657,30.4256803907886,1,1,10,3,1,3,7,47074.2151486373
299,1993,601,154,264,2242,714,29.7477818761838,1,1,9,2,1,2,7,46461.9636081636
300,2359,605,157,380,2123,827,29.3290798524574,1,2,9,2,2,3,8,45868.9285830147
301,2553,609,160,417,1734,889,31.7116937493769,1,2,9,2,2,3,8,45212.2806663979
302,2754,613,162,455,1419,956,31.6967401056724,1,2,9,2,2,3,8,44514.673280056
303,2947,617,166,483,1186,1023,32.0107666234673,1,2,9,2,2,3,8,43788.789407218
304,3122,622,170,506,1032,1090,32.6089123716479,1,2,9,2,2,3,8,43046.619074174
305,3276,627,175,527,942,1152,33.3914863921842,1,2,9,2,2,3,8,42297.3319649816
306,3407,632,180,546,899,1211,34.2687668228492,1,2,9,2,2,3,8,41547.5159402995
307,3516,638,186,564,888,1266,35.1809390888246,1,2,9,2,2,3,8,40806.7451308003
308,3597,644,193,580,896,1317,36.023327684179,1,2,9,2,2,3,8,40093.3179066913
309,3644,650,199,595,915,1367,36.7361180340943,1,2,9,1,2,3,8,39391.5218239268
310,3769,821,321,685,1216,1465,37.3990629049945,2,3,10,2,3,4,9,38668.1775529561
311,3786,832,337,708,1248,1512,41.9848469743794,2,3,10,2,3,4,9,37950.5286687943
312,3802,843,352,727,1284,1552,42.6677300368857,2,3,10,2,3,4,9,37230.7593817679
313,3820,855,366,746,1323,1591,43.3705512909979,2,3,10,2,3,4,9,36512.5397972033
314,3839,868,381,765,1365,1627,44.0883261888147,2,3,10,2,3,4,9,35795.3210049859
